id,trip_id,driver_id,type,amount,date
exp_8121,trip_2372,driver_71,FASTag Toll,502,2025-06-20T05:05:00
exp_8122,trip_2373,driver_21,Parking,410,2025-06-21T02:21:00
exp_8123,trip_2373,driver_21,Food Allowance,912,2025-06-20T04:21:00
exp_8124,trip_2373,driver_21,Food Allowance,753,2025-06-20T17:21:00
exp_8125,trip_2373,driver_21,Miscellaneous,581,2025-06-21T08:21:00
exp_8126,trip_2374,driver_58,Parking,1227,2025-06-21T06:15:00
exp_8127,trip_2374,driver_58,Food Allowance,156,2025-06-21T09:15:00
exp_8128,trip_2374,driver_58,Miscellaneous,862,2025-06-21T09:15:00
exp_8129,trip_2375,driver_3,Parking,1072,2025-06-22T00:40:00
exp_8130,trip_2375,driver_3,Parking,452,2025-06-22T01:40:00
exp_8131,trip_2375,driver_3,Food Allowance,123,2025-06-22T01:40:00
exp_8132,trip_2376,driver_13,Parking,283,2025-06-22T01:55:00
exp_8133,trip_2376,driver_13,Miscellaneous,1076,2025-06-21T23:55:00
exp_8134,trip_2376,driver_13,Miscellaneous,911,2025-06-21T19:55:00
exp_8135,trip_2377,driver_77,Food Allowance,400,2025-06-21T18:18:00
exp_8136,trip_2377,driver_77,Fines,1257,2025-06-21T18:18:00
exp_8137,trip_2377,driver_77,FASTag Toll,1345,2025-06-21T17:18:00
exp_8138,trip_2378,driver_22,Fines,139,2025-06-21T12:19:00
exp_8139,trip_2378,driver_22,Food Allowance,995,2025-06-22T11:19:00
exp_8140,trip_2378,driver_22,FASTag Toll,731,2025-06-22T12:19:00
exp_8141,trip_2379,driver_34,Fines,972,2025-06-21T06:17:00
exp_8142,trip_2379,driver_34,Parking,1250,2025-06-21T08:17:00
exp_8143,trip_2379,driver_34,Miscellaneous,1405,2025-06-21T04:17:00
exp_8144,trip_2380,driver_15,FASTag Toll,905,2025-06-21T21:52:00
exp_8145,trip_2380,driver_15,Fines,838,2025-06-22T09:52:00
exp_8146,trip_2380,driver_15,FASTag Toll,1082,2025-06-21T14:52:00
exp_8147,trip_2380,driver_15,FASTag Toll,1378,2025-06-22T04:52:00
exp_8148,trip_2381,driver_60,Fines,1172,2025-06-21T13:36:00
exp_8149,trip_2381,driver_60,Fines,234,2025-06-21T12:36:00
exp_8150,trip_2381,driver_60,Miscellaneous,1367,2025-06-21T11:36:00
exp_8151,trip_2382,driver_50,Parking,1416,2025-06-21T20:04:00
exp_8152,trip_2382,driver_50,Fines,1102,2025-06-21T22:04:00
exp_8153,trip_2382,driver_50,Parking,1176,2025-06-22T01:04:00
exp_8154,trip_2383,driver_41,Fines,1010,2025-06-21T22:49:00
exp_8155,trip_2383,driver_41,Fines,1043,2025-06-21T13:49:00
exp_8156,trip_2383,driver_41,Fines,285,2025-06-21T15:49:00
exp_8157,trip_2383,driver_41,Fines,483,2025-06-21T13:49:00
exp_8158,trip_2384,driver_50,Food Allowance,1307,2025-06-22T06:24:00
exp_8159,trip_2384,driver_50,Parking,1393,2025-06-21T20:24:00
exp_8160,trip_2384,driver_50,FASTag Toll,815,2025-06-22T04:24:00
exp_8161,trip_2384,driver_50,Parking,575,2025-06-21T19:24:00
exp_8162,trip_2385,driver_37,Food Allowance,877,2025-06-21T05:44:00
exp_8163,trip_2385,driver_37,FASTag Toll,137,2025-06-21T03:44:00
exp_8164,trip_2385,driver_37,Food Allowance,1473,2025-06-21T11:44:00
exp_8165,trip_2386,driver_61,FASTag Toll,1085,2025-06-21T22:07:00
exp_8166,trip_2386,driver_61,FASTag Toll,356,2025-06-21T21:07:00
exp_8167,trip_2386,driver_61,Food Allowance,202,2025-06-21T21:07:00
exp_8168,trip_2386,driver_61,Parking,255,2025-06-21T21:07:00
exp_8169,trip_2387,driver_61,Miscellaneous,1021,2025-06-22T18:43:00
exp_8170,trip_2387,driver_61,FASTag Toll,1137,2025-06-22T21:43:00
exp_8171,trip_2387,driver_61,Miscellaneous,853,2025-06-22T19:43:00
exp_8172,trip_2388,driver_4,Miscellaneous,1319,2025-06-23T03:11:00
exp_8173,trip_2388,driver_4,Miscellaneous,1231,2025-06-23T01:11:00
exp_8174,trip_2388,driver_4,Fines,833,2025-06-23T02:11:00
exp_8175,trip_2388,driver_4,FASTag Toll,1300,2025-06-23T04:11:00
exp_8176,trip_2389,driver_37,Fines,235,2025-06-23T00:29:00
exp_8177,trip_2389,driver_37,Food Allowance,1278,2025-06-22T23:29:00
exp_8178,trip_2389,driver_37,Food Allowance,210,2025-06-23T05:29:00
exp_8179,trip_2390,driver_9,Miscellaneous,108,2025-06-22T19:38:00
exp_8180,trip_2390,driver_9,Food Allowance,1166,2025-06-22T12:38:00
exp_8181,trip_2390,driver_9,Miscellaneous,1252,2025-06-23T02:38:00
exp_8182,trip_2390,driver_9,Food Allowance,506,2025-06-22T16:38:00
exp_8183,trip_2391,driver_66,FASTag Toll,148,2025-06-23T02:46:00
exp_8184,trip_2391,driver_66,Food Allowance,1284,2025-06-23T12:46:00
exp_8185,trip_2391,driver_66,Miscellaneous,132,2025-06-23T05:46:00
exp_8186,trip_2392,driver_38,FASTag Toll,254,2025-06-23T16:23:00
exp_8187,trip_2392,driver_38,FASTag Toll,1360,2025-06-23T16:23:00
exp_8188,trip_2392,driver_38,FASTag Toll,938,2025-06-23T12:23:00
exp_8189,trip_2393,driver_70,Parking,1393,2025-06-23T03:56:00
exp_8190,trip_2393,driver_70,FASTag Toll,513,2025-06-23T00:56:00
exp_8191,trip_2393,driver_70,Parking,1354,2025-06-23T07:56:00
exp_8192,trip_2395,driver_58,Miscellaneous,1365,2025-06-22T21:26:00
exp_8193,trip_2395,driver_58,Fines,438,2025-06-22T21:26:00
exp_8194,trip_2395,driver_58,FASTag Toll,924,2025-06-22T22:26:00
exp_8195,trip_2395,driver_58,Food Allowance,1248,2025-06-22T18:26:00
exp_8196,trip_2396,driver_79,FASTag Toll,527,2025-06-23T05:35:00
exp_8197,trip_2396,driver_79,Parking,1489,2025-06-23T02:35:00
exp_8198,trip_2396,driver_79,FASTag Toll,113,2025-06-23T01:35:00
exp_8199,trip_2396,driver_79,Fines,1431,2025-06-23T14:35:00
exp_8200,trip_2397,driver_25,FASTag Toll,610,2025-06-22T15:15:00
exp_8201,trip_2397,driver_25,FASTag Toll,439,2025-06-22T15:15:00
exp_8202,trip_2397,driver_25,Miscellaneous,557,2025-06-22T15:15:00
exp_8203,trip_2397,driver_25,Fines,259,2025-06-22T18:15:00
exp_8204,trip_2398,driver_65,Miscellaneous,489,2025-06-22T05:01:00
exp_8205,trip_2398,driver_65,Fines,833,2025-06-22T07:01:00
exp_8206,trip_2398,driver_65,Food Allowance,694,2025-06-22T04:01:00
exp_8207,trip_2399,driver_19,Food Allowance,789,2025-06-22T13:54:00
exp_8208,trip_2399,driver_19,Fines,1013,2025-06-22T21:54:00
exp_8209,trip_2399,driver_19,FASTag Toll,1175,2025-06-22T18:54:00
exp_8210,trip_2399,driver_19,FASTag Toll,902,2025-06-22T07:54:00
exp_8211,trip_2400,driver_75,Miscellaneous,1370,2025-06-24T07:38:00
exp_8212,trip_2400,driver_75,Fines,220,2025-06-23T22:38:00
exp_8213,trip_2400,driver_75,Miscellaneous,1169,2025-06-24T05:38:00
exp_8214,trip_2401,driver_22,Miscellaneous,1268,2025-06-23T18:55:00
exp_8215,trip_2401,driver_22,FASTag Toll,363,2025-06-23T07:55:00
exp_8216,trip_2401,driver_22,Parking,194,2025-06-23T20:55:00
exp_8217,trip_2402,driver_28,FASTag Toll,149,2025-06-24T20:17:00
exp_8218,trip_2402,driver_28,Parking,694,2025-06-24T22:17:00
exp_8219,trip_2402,driver_28,Miscellaneous,1473,2025-06-24T12:17:00
exp_8220,trip_2403,driver_37,Food Allowance,1293,2025-06-24T10:12:00
exp_8221,trip_2403,driver_37,Parking,847,2025-06-23T09:12:00
exp_8222,trip_2403,driver_37,Parking,847,2025-06-23T13:12:00
exp_8223,trip_2403,driver_37,Parking,240,2025-06-23T12:12:00
exp_8224,trip_2404,driver_2,Fines,1313,2025-06-24T05:10:00
exp_8225,trip_2404,driver_2,Miscellaneous,482,2025-06-24T08:10:00
exp_8226,trip_2404,driver_2,Food Allowance,715,2025-06-24T11:10:00
exp_8227,trip_2404,driver_2,Parking,787,2025-06-24T16:10:00
exp_8228,trip_2405,driver_21,Food Allowance,678,2025-06-23T16:43:00
exp_8229,trip_2405,driver_21,FASTag Toll,410,2025-06-23T20:43:00
exp_8230,trip_2405,driver_21,FASTag Toll,316,2025-06-24T14:43:00
exp_8231,trip_2405,driver_21,Food Allowance,204,2025-06-24T12:43:00
exp_8232,trip_2406,driver_31,Fines,129,2025-06-24T00:34:00
exp_8233,trip_2406,driver_31,Food Allowance,1446,2025-06-24T02:34:00
exp_8234,trip_2406,driver_31,FASTag Toll,748,2025-06-24T02:34:00
exp_8235,trip_2407,driver_31,Miscellaneous,1383,2025-06-24T01:19:00
exp_8236,trip_2407,driver_31,Parking,292,2025-06-24T13:19:00
exp_8237,trip_2407,driver_31,FASTag Toll,167,2025-06-24T07:19:00
exp_8238,trip_2408,driver_52,Parking,651,2025-06-23T19:36:00
exp_8239,trip_2408,driver_52,Miscellaneous,598,2025-06-23T19:36:00
exp_8240,trip_2408,driver_52,Fines,1333,2025-06-23T20:36:00
exp_8241,trip_2409,driver_46,Fines,1384,2025-06-23T01:26:00
exp_8242,trip_2409,driver_46,Miscellaneous,1357,2025-06-23T03:26:00
exp_8243,trip_2409,driver_46,Fines,212,2025-06-23T01:26:00
exp_8244,trip_2409,driver_46,Food Allowance,166,2025-06-23T01:26:00
exp_8245,trip_2410,driver_62,Food Allowance,621,2025-06-23T22:42:00
exp_8246,trip_2410,driver_62,FASTag Toll,477,2025-06-24T10:42:00
exp_8247,trip_2410,driver_62,Fines,155,2025-06-24T03:42:00
exp_8248,trip_2411,driver_43,Food Allowance,423,2025-06-23T20:04:00
exp_8249,trip_2411,driver_43,Fines,1439,2025-06-23T19:04:00
exp_8250,trip_2411,driver_43,Miscellaneous,1194,2025-06-24T02:04:00
exp_8251,trip_2411,driver_43,FASTag Toll,223,2025-06-24T02:04:00
exp_8252,trip_2412,driver_65,Fines,998,2025-06-24T05:04:00
exp_8253,trip_2412,driver_65,FASTag Toll,758,2025-06-24T09:04:00
exp_8254,trip_2412,driver_65,Parking,351,2025-06-23T12:04:00
exp_8255,trip_2412,driver_65,Miscellaneous,1463,2025-06-24T09:04:00
exp_8256,trip_2413,driver_12,Miscellaneous,1157,2025-06-23T20:18:00
exp_8257,trip_2413,driver_12,Fines,1268,2025-06-23T07:18:00
exp_8258,trip_2413,driver_12,FASTag Toll,1057,2025-06-24T00:18:00
exp_8259,trip_2413,driver_12,Food Allowance,1130,2025-06-23T10:18:00
exp_8260,trip_2414,driver_34,FASTag Toll,1203,2025-06-23T09:31:00
exp_8261,trip_2414,driver_34,FASTag Toll,1448,2025-06-23T11:31:00
exp_8262,trip_2414,driver_34,Fines,726,2025-06-23T12:31:00
exp_8263,trip_2415,driver_33,Parking,655,2025-06-24T13:00:00
exp_8264,trip_2415,driver_33,Food Allowance,865,2025-06-24T20:00:00
exp_8265,trip_2415,driver_33,FASTag Toll,577,2025-06-25T02:00:00
exp_8266,trip_2416,driver_33,Miscellaneous,987,2025-06-24T07:40:00
exp_8267,trip_2416,driver_33,Miscellaneous,990,2025-06-24T19:40:00
exp_8268,trip_2416,driver_33,Parking,1093,2025-06-24T08:40:00
exp_8269,trip_2417,driver_34,FASTag Toll,989,2025-06-24T18:18:00
exp_8270,trip_2417,driver_34,FASTag Toll,244,2025-06-25T01:18:00
exp_8271,trip_2417,driver_34,Fines,1164,2025-06-25T07:18:00
exp_8272,trip_2417,driver_34,Food Allowance,285,2025-06-24T12:18:00
exp_8273,trip_2418,driver_64,Parking,1439,2025-06-24T11:56:00
exp_8274,trip_2418,driver_64,Food Allowance,1155,2025-06-24T12:56:00
exp_8275,trip_2418,driver_64,Food Allowance,437,2025-06-24T21:56:00
exp_8276,trip_2419,driver_66,Fines,256,2025-06-25T07:52:00
exp_8277,trip_2419,driver_66,Food Allowance,1135,2025-06-25T00:52:00
exp_8278,trip_2419,driver_66,Parking,286,2025-06-24T19:52:00
exp_8279,trip_2419,driver_66,Fines,921,2025-06-25T02:52:00
exp_8280,trip_2420,driver_79,Fines,116,2025-06-25T03:55:00
exp_8281,trip_2420,driver_79,Miscellaneous,315,2025-06-25T01:55:00
exp_8282,trip_2420,driver_79,Miscellaneous,207,2025-06-24T17:55:00
exp_8283,trip_2420,driver_79,FASTag Toll,540,2025-06-24T23:55:00
exp_8284,trip_2421,driver_24,Parking,614,2025-06-24T03:26:00
exp_8285,trip_2421,driver_24,Parking,601,2025-06-24T03:26:00
exp_8286,trip_2421,driver_24,FASTag Toll,1407,2025-06-24T04:26:00
exp_8287,trip_2422,driver_30,FASTag Toll,449,2025-06-24T17:57:00
exp_8288,trip_2422,driver_30,Fines,192,2025-06-24T16:57:00
exp_8289,trip_2422,driver_30,Miscellaneous,861,2025-06-24T16:57:00
exp_8290,trip_2423,driver_56,Miscellaneous,450,2025-06-25T04:29:00
exp_8291,trip_2423,driver_56,Parking,275,2025-06-24T22:29:00
exp_8292,trip_2423,driver_56,Fines,1096,2025-06-24T20:29:00
exp_8293,trip_2424,driver_30,FASTag Toll,1449,2025-06-24T09:27:00
exp_8294,trip_2424,driver_30,Miscellaneous,1464,2025-06-24T02:27:00
exp_8295,trip_2424,driver_30,FASTag Toll,278,2025-06-24T04:27:00
exp_8296,trip_2424,driver_30,Fines,193,2025-06-24T10:27:00
exp_8297,trip_2425,driver_9,Miscellaneous,620,2025-06-24T06:41:00
exp_8298,trip_2425,driver_9,Miscellaneous,149,2025-06-24T16:41:00
exp_8299,trip_2425,driver_9,Miscellaneous,729,2025-06-24T12:41:00
exp_8300,trip_2425,driver_9,Food Allowance,1343,2025-06-24T06:41:00
exp_8301,trip_2426,driver_74,Fines,644,2025-06-24T13:31:00
exp_8302,trip_2426,driver_74,Food Allowance,224,2025-06-24T13:31:00
exp_8303,trip_2426,driver_74,FASTag Toll,1172,2025-06-24T13:31:00
exp_8304,trip_2426,driver_74,Parking,665,2025-06-24T14:31:00
exp_8305,trip_2427,driver_6,Fines,554,2025-06-24T14:19:00
exp_8306,trip_2427,driver_6,FASTag Toll,1037,2025-06-24T10:19:00
exp_8307,trip_2427,driver_6,Food Allowance,1182,2025-06-24T11:19:00
exp_8308,trip_2428,driver_23,Miscellaneous,1390,2025-06-24T12:14:00
exp_8309,trip_2428,driver_23,Fines,1101,2025-06-24T09:14:00
exp_8310,trip_2428,driver_23,Food Allowance,695,2025-06-24T15:14:00
exp_8311,trip_2428,driver_23,FASTag Toll,853,2025-06-24T23:14:00
exp_8312,trip_2429,driver_45,Parking,1431,2025-06-24T06:44:00
exp_8313,trip_2429,driver_45,Parking,1429,2025-06-24T05:44:00
exp_8314,trip_2429,driver_45,Miscellaneous,1029,2025-06-24T06:44:00
exp_8315,trip_2430,driver_37,FASTag Toll,1415,2025-06-24T07:11:00
exp_8316,trip_2430,driver_37,FASTag Toll,659,2025-06-24T12:11:00
exp_8317,trip_2430,driver_37,Food Allowance,714,2025-06-24T11:11:00
exp_8318,trip_2430,driver_37,Parking,905,2025-06-24T09:11:00
exp_8319,trip_2431,driver_65,Fines,408,2025-06-25T18:09:00
exp_8320,trip_2431,driver_65,Parking,1269,2025-06-25T18:09:00
exp_8321,trip_2431,driver_65,Fines,690,2025-06-25T17:09:00
exp_8322,trip_2432,driver_45,Food Allowance,787,2025-06-26T13:23:00
exp_8323,trip_2432,driver_45,Fines,1426,2025-06-25T16:23:00
exp_8324,trip_2432,driver_45,Miscellaneous,1254,2025-06-25T19:23:00
exp_8325,trip_2433,driver_24,Food Allowance,672,2025-06-26T08:47:00
exp_8326,trip_2433,driver_24,Parking,262,2025-06-25T16:47:00
exp_8327,trip_2433,driver_24,FASTag Toll,1291,2025-06-25T22:47:00
exp_8328,trip_2433,driver_24,FASTag Toll,388,2025-06-25T23:47:00
exp_8329,trip_2434,driver_67,FASTag Toll,776,2025-06-26T00:51:00
exp_8330,trip_2434,driver_67,Miscellaneous,729,2025-06-25T20:51:00
exp_8331,trip_2434,driver_67,Fines,350,2025-06-25T21:51:00
exp_8332,trip_2434,driver_67,FASTag Toll,454,2025-06-25T18:51:00
exp_8333,trip_2435,driver_48,Fines,161,2025-06-25T19:38:00
exp_8334,trip_2435,driver_48,Parking,1133,2025-06-26T15:38:00
exp_8335,trip_2435,driver_48,Miscellaneous,1281,2025-06-25T19:38:00
exp_8336,trip_2435,driver_48,Fines,1459,2025-06-25T18:38:00
exp_8337,trip_2436,driver_49,FASTag Toll,747,2025-06-26T12:32:00
exp_8338,trip_2436,driver_49,Food Allowance,1405,2025-06-26T09:32:00
exp_8339,trip_2436,driver_49,Fines,1361,2025-06-26T07:32:00
exp_8340,trip_2436,driver_49,Miscellaneous,386,2025-06-26T18:32:00
exp_8341,trip_2437,driver_5,Miscellaneous,941,2025-06-25T07:02:00
exp_8342,trip_2437,driver_5,Parking,135,2025-06-25T17:02:00
exp_8343,trip_2437,driver_5,Parking,1062,2025-06-25T12:02:00
exp_8344,trip_2437,driver_5,Fines,1278,2025-06-25T14:02:00
exp_8345,trip_2438,driver_80,Parking,1169,2025-06-25T19:43:00
exp_8346,trip_2438,driver_80,Parking,1218,2025-06-25T20:43:00
exp_8347,trip_2438,driver_80,FASTag Toll,1009,2025-06-25T22:43:00
exp_8348,trip_2439,driver_1,Miscellaneous,1246,2025-06-25T18:55:00
exp_8349,trip_2439,driver_1,Fines,844,2025-06-25T10:55:00
exp_8350,trip_2439,driver_1,Miscellaneous,145,2025-06-25T11:55:00
exp_8351,trip_2440,driver_18,FASTag Toll,332,2025-06-25T09:20:00
exp_8352,trip_2440,driver_18,FASTag Toll,625,2025-06-25T09:20:00
exp_8353,trip_2440,driver_18,Food Allowance,840,2025-06-25T14:20:00
exp_8354,trip_2441,driver_77,FASTag Toll,361,2025-06-26T13:00:00
exp_8355,trip_2441,driver_77,FASTag Toll,364,2025-06-26T12:00:00
exp_8356,trip_2441,driver_77,Fines,360,2025-06-26T17:00:00
exp_8357,trip_2441,driver_77,Fines,1106,2025-06-26T14:00:00
exp_8358,trip_2442,driver_6,Parking,1469,2025-06-25T16:07:00
exp_8359,trip_2442,driver_6,Fines,1143,2025-06-25T18:07:00
exp_8360,trip_2442,driver_6,Parking,747,2025-06-25T22:07:00
exp_8361,trip_2443,driver_73,Miscellaneous,1473,2025-06-26T01:32:00
exp_8362,trip_2443,driver_73,Food Allowance,477,2025-06-25T21:32:00
exp_8363,trip_2443,driver_73,Miscellaneous,557,2025-06-26T01:32:00
exp_8364,trip_2443,driver_73,FASTag Toll,1150,2025-06-25T23:32:00
exp_8365,trip_2444,driver_70,Food Allowance,713,2025-06-25T10:23:00
exp_8366,trip_2444,driver_70,Parking,644,2025-06-25T11:23:00
exp_8367,trip_2444,driver_70,Miscellaneous,1196,2025-06-25T13:23:00
exp_8368,trip_2444,driver_70,Food Allowance,346,2025-06-25T14:23:00
exp_8369,trip_2445,driver_60,FASTag Toll,1075,2025-06-25T21:15:00
exp_8370,trip_2445,driver_60,Parking,1428,2025-06-25T23:15:00
exp_8371,trip_2445,driver_60,Miscellaneous,1485,2025-06-26T03:15:00
exp_8372,trip_2446,driver_25,Fines,914,2025-06-27T05:57:00
exp_8373,trip_2446,driver_25,Parking,854,2025-06-27T09:57:00
exp_8374,trip_2446,driver_25,Fines,928,2025-06-27T02:57:00
exp_8375,trip_2446,driver_25,Food Allowance,258,2025-06-27T08:57:00
exp_8376,trip_2447,driver_22,Parking,1258,2025-06-26T09:55:00
exp_8377,trip_2447,driver_22,Fines,212,2025-06-27T05:55:00
exp_8378,trip_2447,driver_22,Miscellaneous,1151,2025-06-26T10:55:00
exp_8379,trip_2448,driver_3,Food Allowance,1310,2025-06-26T23:42:00
exp_8380,trip_2448,driver_3,FASTag Toll,1429,2025-06-26T18:42:00
exp_8381,trip_2448,driver_3,Fines,1090,2025-06-26T19:42:00
exp_8382,trip_2448,driver_3,Miscellaneous,656,2025-06-26T20:42:00
exp_8383,trip_2449,driver_30,Parking,1111,2025-06-26T18:22:00
exp_8384,trip_2449,driver_30,Food Allowance,636,2025-06-26T15:22:00
exp_8385,trip_2449,driver_30,Miscellaneous,476,2025-06-26T17:22:00
exp_8386,trip_2449,driver_30,Food Allowance,327,2025-06-26T18:22:00
exp_8387,trip_2450,driver_27,Parking,630,2025-06-26T12:36:00
exp_8388,trip_2450,driver_27,Parking,548,2025-06-26T10:36:00
exp_8389,trip_2450,driver_27,Miscellaneous,1402,2025-06-26T08:36:00
exp_8390,trip_2451,driver_60,Parking,680,2025-06-26T22:06:00
exp_8391,trip_2451,driver_60,Food Allowance,990,2025-06-26T19:06:00
exp_8392,trip_2451,driver_60,Food Allowance,752,2025-06-26T13:06:00
exp_8393,trip_2452,driver_15,Parking,291,2025-06-27T00:09:00
exp_8394,trip_2452,driver_15,Parking,186,2025-06-27T03:09:00
exp_8395,trip_2452,driver_15,Miscellaneous,1261,2025-06-26T22:09:00
exp_8396,trip_2453,driver_66,FASTag Toll,1252,2025-06-26T05:46:00
exp_8397,trip_2453,driver_66,FASTag Toll,491,2025-06-26T03:46:00
exp_8398,trip_2453,driver_66,Miscellaneous,665,2025-06-26T06:46:00
exp_8399,trip_2453,driver_66,Miscellaneous,246,2025-06-26T03:46:00
exp_8400,trip_2454,driver_58,Parking,925,2025-06-27T00:32:00
exp_8401,trip_2454,driver_58,FASTag Toll,1111,2025-06-27T01:32:00
exp_8402,trip_2454,driver_58,Fines,617,2025-06-27T02:32:00
exp_8403,trip_2454,driver_58,Food Allowance,776,2025-06-27T02:32:00
exp_8404,trip_2455,driver_74,FASTag Toll,217,2025-06-27T07:33:00
exp_8405,trip_2455,driver_74,Parking,602,2025-06-27T02:33:00
exp_8406,trip_2455,driver_74,Food Allowance,825,2025-06-27T13:33:00
exp_8407,trip_2456,driver_32,Fines,916,2025-06-26T15:42:00
exp_8408,trip_2456,driver_32,Fines,1360,2025-06-26T21:42:00
exp_8409,trip_2456,driver_32,Miscellaneous,760,2025-06-27T08:42:00
exp_8410,trip_2456,driver_32,Fines,792,2025-06-26T20:42:00
exp_8411,trip_2457,driver_80,Miscellaneous,1188,2025-06-27T13:15:00
exp_8412,trip_2457,driver_80,Food Allowance,523,2025-06-26T23:15:00
exp_8413,trip_2457,driver_80,FASTag Toll,1096,2025-06-26T22:15:00
exp_8414,trip_2458,driver_5,Fines,360,2025-06-26T13:49:00
exp_8415,trip_2458,driver_5,Parking,116,2025-06-26T13:49:00
exp_8416,trip_2458,driver_5,Food Allowance,1190,2025-06-26T12:49:00
exp_8417,trip_2459,driver_35,Miscellaneous,662,2025-06-26T02:59:00
exp_8418,trip_2459,driver_35,Parking,127,2025-06-26T04:59:00
exp_8419,trip_2459,driver_35,Parking,306,2025-06-26T05:59:00
exp_8420,trip_2460,driver_78,FASTag Toll,1121,2025-06-27T01:58:00
exp_8421,trip_2460,driver_78,Miscellaneous,138,2025-06-26T23:58:00
exp_8422,trip_2460,driver_78,Miscellaneous,663,2025-06-27T08:58:00
exp_8423,trip_2461,driver_41,Miscellaneous,411,2025-06-27T07:12:00
exp_8424,trip_2461,driver_41,Fines,956,2025-06-27T09:12:00
exp_8425,trip_2461,driver_41,Food Allowance,707,2025-06-27T09:12:00
exp_8426,trip_2462,driver_14,Parking,410,2025-06-28T11:18:00
exp_8427,trip_2462,driver_14,Food Allowance,572,2025-06-28T02:18:00
exp_8428,trip_2462,driver_14,Food Allowance,1220,2025-06-27T23:18:00
exp_8429,trip_2463,driver_17,Food Allowance,771,2025-06-27T14:43:00
exp_8430,trip_2463,driver_17,FASTag Toll,1350,2025-06-27T11:43:00
exp_8431,trip_2463,driver_17,Fines,676,2025-06-27T15:43:00
exp_8432,trip_2464,driver_80,Fines,754,2025-06-27T21:15:00
exp_8433,trip_2464,driver_80,Parking,611,2025-06-28T17:15:00
exp_8434,trip_2464,driver_80,Miscellaneous,358,2025-06-28T03:15:00
exp_8435,trip_2464,driver_80,Miscellaneous,1473,2025-06-27T20:15:00
exp_8436,trip_2465,driver_72,Parking,964,2025-06-27T18:14:00
exp_8437,trip_2465,driver_72,Food Allowance,1323,2025-06-27T21:14:00
exp_8438,trip_2465,driver_72,Fines,544,2025-06-27T14:14:00
exp_8439,trip_2465,driver_72,Miscellaneous,109,2025-06-27T14:14:00
exp_8440,trip_2466,driver_54,Fines,1424,2025-06-28T00:55:00
exp_8441,trip_2466,driver_54,Miscellaneous,128,2025-06-28T01:55:00
exp_8442,trip_2466,driver_54,Miscellaneous,1252,2025-06-28T00:55:00
exp_8443,trip_2467,driver_78,Food Allowance,1331,2025-06-28T04:41:00
exp_8444,trip_2467,driver_78,Fines,1033,2025-06-27T23:41:00
exp_8445,trip_2467,driver_78,Parking,1356,2025-06-28T05:41:00
exp_8446,trip_2468,driver_53,Fines,1491,2025-06-27T13:30:00
exp_8447,trip_2468,driver_53,Fines,1107,2025-06-27T11:30:00
exp_8448,trip_2468,driver_53,Food Allowance,788,2025-06-27T10:30:00
exp_8449,trip_2468,driver_53,Food Allowance,305,2025-06-27T13:30:00
exp_8450,trip_2469,driver_35,Fines,1345,2025-06-28T00:21:00
exp_8451,trip_2469,driver_35,Parking,1339,2025-06-28T19:21:00
exp_8452,trip_2469,driver_35,Parking,344,2025-06-28T23:21:00
exp_8453,trip_2469,driver_35,FASTag Toll,622,2025-06-28T02:21:00
exp_8454,trip_2470,driver_1,Miscellaneous,971,2025-06-28T14:46:00
exp_8455,trip_2470,driver_1,Parking,1351,2025-06-28T12:46:00
exp_8456,trip_2470,driver_1,FASTag Toll,1430,2025-06-28T12:46:00
exp_8457,trip_2470,driver_1,Food Allowance,1067,2025-06-28T18:46:00
exp_8458,trip_2471,driver_14,Food Allowance,284,2025-06-28T02:21:00
exp_8459,trip_2471,driver_14,FASTag Toll,652,2025-06-28T04:21:00
