id,vehicle_id,driver_id,client_id,origin,destination,distance_km,dispatch_time,eta,actual_arrival,status,revenue
trip_2560,vehicle_69,driver_12,client_13,Chandigarh,Delhi,833,2025-07-03T19:59:00,2025-07-04T16:47:59.540632,2025-07-04T16:42:59.540632,completed,49980
trip_2561,vehicle_11,driver_64,client_66,Bengaluru,Delhi,1372,2025-07-03T03:50:00,2025-07-04T12:12:12.374983,2025-07-04T12:02:12.374983,completed,80948
trip_2562,vehicle_64,driver_23,client_28,Hyderabad,Chandigarh,662,2025-07-03T06:52:00,2025-07-03T20:08:48.473923,2025-07-03T20:18:48.473923,completed,46340
trip_2563,vehicle_30,driver_45,client_17,Nagpur,Coimbatore,530,2025-07-04T01:47:00,2025-07-04T10:43:26.316607,2025-07-04T10:41:26.316607,completed,33920
trip_2564,vehicle_63,driver_66,client_16,Pune,Nashik,562,2025-07-04T14:49:00,2025-07-05T04:31:31.934189,2025-07-05T10:31:31.934189,delayed,30910
trip_2565,vehicle_39,driver_20,client_70,Chandigarh,Jaipur,1141,2025-07-04T05:12:00,2025-07-05T04:07:36.842337,2025-07-05T04:05:36.842337,completed,63896
trip_2566,vehicle_70,driver_20,client_13,Hyderabad,Bhopal,1008,2025-07-04T07:40:00,2025-07-05T03:04:31.459719,2025-07-05T03:27:31.459719,completed,61488
trip_2567,vehicle_31,driver_19,client_47,Patna,Coimbatore,791,2025-07-04T04:23:00,2025-07-04T18:10:48.932406,2025-07-04T18:12:48.932406,completed,44296
trip_2568,vehicle_14,driver_20,client_50,Jaipur,Patna,1473,2025-07-04T10:26:00,2025-07-05T12:57:34.848309,2025-07-05T12:27:34.848309,completed,85434
trip_2569,vehicle_64,driver_28,client_1,Nagpur,Kolkata,982,2025-07-04T08:07:00,2025-07-05T05:55:40.904484,2025-07-05T05:50:40.904484,completed,48118
trip_2570,vehicle_26,driver_24,client_46,Noida,Chandigarh,1182,2025-07-04T05:06:00,2025-07-05T08:14:52.283624,2025-07-05T08:19:52.283624,completed,60282
trip_2571,vehicle_63,driver_72,client_30,Jammu,Indore,960,2025-07-04T15:39:00,2025-07-05T11:45:21.345127,2025-07-05T11:18:21.345127,completed,43200
trip_2572,vehicle_14,driver_54,client_52,Bhubaneswar,Indore,755,2025-07-04T01:36:00,2025-07-04T19:15:50.221989,2025-07-04T19:28:50.221989,completed,30955
trip_2573,vehicle_63,driver_53,client_59,Kolkata,Ludhiana,1109,2025-07-04T02:37:00,2025-07-05T04:23:38.284758,2025-07-05T04:45:38.284758,completed,54341
trip_2574,vehicle_29,driver_50,client_60,Kanpur,Delhi,911,2025-07-04T03:09:00,2025-07-04T19:38:05.212151,2025-07-04T23:38:05.212151,delayed,41906
trip_2575,vehicle_34,driver_24,client_10,Nashik,Indore,1180,2025-07-04T23:53:00,2025-07-05T20:46:38.866078,2025-07-05T21:09:38.866078,completed,60180
trip_2576,vehicle_31,driver_73,client_3,Ranchi,Ranchi,882,2025-07-04T07:52:00,2025-07-05T00:35:02.765703,2025-07-05T11:35:02.765703,delayed,52920
trip_2577,vehicle_52,driver_31,client_67,Kanpur,Surat,448,2025-07-05T23:27:00,2025-07-06T08:35:08.537317,2025-07-06T08:28:08.537317,completed,31360
trip_2578,vehicle_9,driver_62,client_31,Gurugram,Vadodara,1067,2025-07-05T15:55:00,2025-07-06T15:49:44.870444,2025-07-06T16:07:44.870444,completed,61886
trip_2579,vehicle_50,driver_54,client_35,Nashik,Ludhiana,529,2025-07-05T17:25:00,2025-07-06T03:07:20.053620,2025-07-06T03:11:20.053620,completed,30153
trip_2580,vehicle_42,driver_48,client_20,Ranchi,Kanpur,1084,2025-07-05T17:05:00,2025-07-06T14:54:58.030247,2025-07-06T14:49:58.030247,completed,49864
trip_2581,vehicle_12,driver_55,client_80,Indore,Jammu,1432,2025-07-05T15:17:00,2025-07-06T19:04:29.047463,2025-07-06T19:24:29.047463,completed,84488
trip_2582,vehicle_55,driver_32,client_5,Chandigarh,Coimbatore,618,2025-07-05T21:56:00,2025-07-06T08:42:19.245945,2025-07-06T08:38:19.245945,completed,38316
trip_2583,vehicle_70,driver_77,client_29,Noida,Chennai,227,2025-07-05T23:56:00,2025-07-06T04:27:05.371492,2025-07-06T04:19:05.371492,completed,15209
trip_2584,vehicle_26,driver_35,client_10,Pune,Nagpur,1319,2025-07-05T20:30:00,2025-07-07T00:29:50.884878,2025-07-07T00:17:50.884878,completed,65950
trip_2585,vehicle_61,driver_10,client_23,Chennai,Delhi,932,2025-07-05T02:31:00,2025-07-06T01:38:41.557231,2025-07-06T01:38:41.557231,completed,59648
trip_2586,vehicle_47,driver_64,client_53,Lucknow,Surat,428,2025-07-05T06:03:00,2025-07-05T14:25:24.132939,2025-07-05T14:38:24.132939,completed,18832
trip_2587,vehicle_26,driver_62,client_20,Patna,Vadodara,933,2025-07-05T22:32:00,2025-07-06T15:15:54.295397,2025-07-06T15:02:54.295397,completed,63444
trip_2588,vehicle_19,driver_24,client_64,Indore,Ranchi,329,2025-07-05T13:54:00,2025-07-05T19:34:30.226453,2025-07-05T19:18:30.226453,completed,15463
trip_2589,vehicle_15,driver_22,client_33,Patna,Kolkata,433,2025-07-05T18:20:00,2025-07-06T02:13:41.317497,2025-07-06T01:44:41.317497,completed,20351
trip_2590,vehicle_34,driver_46,client_74,Delhi,Chandigarh,1351,2025-07-05T20:32:00,2025-07-06T19:18:01.766736,2025-07-06T19:01:01.766736,completed,90517
trip_2591,vehicle_2,driver_75,client_4,Ludhiana,Ahmedabad,723,2025-07-05T08:24:00,2025-07-05T21:33:14.345139,2025-07-05T21:34:14.345139,completed,36873
trip_2592,vehicle_49,driver_75,client_77,Bhubaneswar,Kolkata,531,2025-07-06T19:05:00,2025-07-07T07:39:07.230481,2025-07-07T07:58:07.230481,completed,31860
trip_2593,vehicle_18,driver_34,client_1,Jammu,Chandigarh,489,2025-07-06T16:14:00,2025-07-07T00:45:09.774747,2025-07-07T00:30:09.774747,completed,28362
trip_2594,vehicle_15,driver_1,client_46,Kanpur,Vadodara,1067,2025-07-06T20:38:00,2025-07-07T16:20:40.222569,2025-07-07T16:42:40.222569,completed,50149
trip_2595,vehicle_24,driver_36,client_66,Surat,Jammu,456,2025-07-06T17:00:00,2025-07-07T03:22:25.841389,2025-07-07T05:22:25.841389,delayed,30552
trip_2596,vehicle_15,driver_67,client_55,Jaipur,Indore,767,2025-07-06T00:42:00,2025-07-06T13:53:13.144479,2025-07-06T13:28:13.144479,completed,37583
trip_2597,vehicle_27,driver_69,client_25,Chandigarh,Coimbatore,144,2025-07-06T22:57:00,2025-07-07T01:33:02.661414,2025-07-07T11:33:02.661414,delayed,5904
trip_2598,vehicle_1,driver_17,client_34,Indore,Pune,407,2025-07-06T06:55:00,2025-07-06T15:07:59.444455,2025-07-06T15:17:59.444455,completed,23606
trip_2599,vehicle_16,driver_30,client_73,Chennai,Jammu,112,2025-07-06T20:37:00,2025-07-06T22:43:06.627996,2025-07-06T22:27:06.627996,completed,4928
trip_2600,vehicle_55,driver_41,client_60,Mumbai,Vadodara,680,2025-07-06T01:51:00,2025-07-06T13:58:21.762458,2025-07-06T13:43:21.762458,completed,43520
trip_2601,vehicle_45,driver_51,client_1,Indore,Chennai,767,2025-07-06T10:09:00,2025-07-07T04:50:12.616060,2025-07-07T09:50:12.616060,delayed,34515
trip_2602,vehicle_50,driver_6,client_15,Ranchi,Jammu,1182,2025-07-06T04:52:00,2025-07-07T00:43:46.799041,2025-07-07T00:21:46.799041,completed,82740
trip_2603,vehicle_1,driver_71,client_52,Mumbai,Coimbatore,692,2025-07-06T17:51:00,2025-07-07T08:38:17.229981,2025-07-07T11:38:17.229981,delayed,29064
trip_2604,vehicle_23,driver_55,client_43,Hyderabad,Chennai,1232,2025-07-06T04:56:00,2025-07-07T03:02:42.581812,2025-07-07T03:16:42.581812,completed,83776
trip_2605,vehicle_70,driver_25,client_26,Ranchi,Patna,237,2025-07-06T10:09:00,2025-07-06T15:26:38.590598,2025-07-06T15:49:38.590598,completed,16590
trip_2606,vehicle_37,driver_19,client_77,Nagpur,Surat,500,2025-07-06T21:12:00,2025-07-07T07:34:58.669698,2025-07-07T07:04:58.669698,completed,33000
trip_2607,vehicle_25,driver_41,client_11,Vadodara,Jaipur,599,2025-07-07T11:25:00,2025-07-08T00:13:06.836519,2025-07-08T00:10:06.836519,completed,32945
trip_2608,vehicle_67,driver_53,client_39,Ranchi,Coimbatore,846,2025-07-07T13:29:00,2025-07-08T08:42:05.587314,2025-07-08T09:06:05.587314,completed,44838
trip_2609,vehicle_45,driver_11,client_41,Delhi,Coimbatore,1087,2025-07-07T02:37:00,2025-07-07T21:05:37.768281,2025-07-07T21:35:37.768281,completed,70655
trip_2610,vehicle_60,driver_40,client_24,Jammu,Vadodara,1456,2025-07-07T09:40:00,2025-07-08T18:30:01.560672,2025-07-08T18:10:01.560672,completed,100464
trip_2611,vehicle_38,driver_64,client_78,Coimbatore,Jammu,1032,2025-07-07T14:32:00,2025-07-08T12:54:03.622154,2025-07-08T13:01:03.622154,completed,55728
trip_2612,vehicle_52,driver_26,client_63,Jaipur,Patna,353,2025-07-07T14:32:00,2025-07-07T21:17:08.277355,2025-07-07T21:12:08.277355,completed,23298
trip_2613,vehicle_52,driver_35,client_71,Nashik,Coimbatore,607,2025-07-07T00:14:00,2025-07-07T13:08:22.585146,2025-07-07T12:41:22.585146,completed,25494
trip_2614,vehicle_46,driver_43,client_46,Vadodara,Ludhiana,1365,2025-07-07T07:44:00,2025-07-08T12:12:06.689470,2025-07-08T12:03:06.689470,completed,65520
trip_2615,vehicle_5,driver_51,client_79,Lucknow,Coimbatore,1451,2025-07-07T00:59:00,2025-07-08T05:37:57.350371,2025-07-08T06:06:57.350371,completed,59491
trip_2616,vehicle_35,driver_28,client_38,Kolkata,Indore,764,2025-07-07T23:01:00,2025-07-08T12:41:37.006019,2025-07-08T13:07:37.006019,completed,50424
trip_2617,vehicle_47,driver_49,client_40,Noida,Bhubaneswar,239,2025-07-07T21:37:00,2025-07-08T01:47:32.997679,2025-07-08T01:41:32.997679,completed,11233
trip_2618,vehicle_5,driver_8,client_78,Indore,Delhi,1347,2025-07-07T05:43:00,2025-07-08T06:32:43.982804,2025-07-08T06:28:43.982804,completed,80820
trip_2619,vehicle_12,driver_54,client_8,Kanpur,Ranchi,778,2025-07-07T09:12:00,2025-07-08T02:23:40.372315,2025-07-08T02:19:40.372315,completed,42012
trip_2620,vehicle_18,driver_35,client_4,Noida,Nashik,606,2025-07-07T09:17:00,2025-07-08T00:11:55.850249,2025-07-08T00:15:55.850249,completed,35148
trip_2621,vehicle_18,driver_66,client_78,Gurugram,Coimbatore,1022,2025-07-08T00:49:00,2025-07-08T18:30:18.468905,2025-07-08T18:38:18.468905,completed,52122
trip_2622,vehicle_33,driver_80,client_11,Ludhiana,Jammu,1017,2025-07-08T23:39:00,2025-07-09T23:56:47.281474,2025-07-09T23:56:47.281474,completed,66105
trip_2623,vehicle_26,driver_33,client_38,Hyderabad,Chennai,1456,2025-07-08T06:46:00,2025-07-09T12:02:21.588557,2025-07-09T12:26:21.588557,completed,80080
trip_2624,vehicle_5,driver_12,client_12,Kanpur,Jaipur,911,2025-07-08T15:18:00,2025-07-09T07:29:38.380024,2025-07-09T07:23:38.380024,completed,56482
trip_2625,vehicle_17,driver_43,client_75,Chennai,Ludhiana,514,2025-07-08T17:50:00,2025-07-09T03:21:06.374803,2025-07-09T03:43:06.374803,completed,34952
trip_2626,vehicle_22,driver_46,client_13,Nagpur,Lucknow,491,2025-07-08T23:19:00,2025-07-09T09:28:30.895614,2025-07-09T09:44:30.895614,completed,34370
trip_2627,vehicle_16,driver_35,client_64,Chennai,Pune,864,2025-07-08T19:13:00,2025-07-09T11:58:53.230867,2025-07-09T12:11:53.230867,completed,35424
trip_2628,vehicle_12,driver_19,client_63,Bhopal,Bhopal,1197,2025-07-08T03:08:00,2025-07-09T08:03:25.925599,2025-07-09T07:50:25.925599,completed,49077
trip_2629,vehicle_49,driver_71,client_67,Patna,Jaipur,406,2025-07-08T21:18:00,2025-07-09T07:10:17.152567,2025-07-09T07:36:17.152567,completed,18676
trip_2630,vehicle_3,driver_3,client_16,Surat,Patna,1028,2025-07-08T19:14:00,2025-07-09T14:24:35.676352,2025-07-09T14:05:35.676352,completed,50372
trip_2631,vehicle_17,driver_59,client_61,Nashik,Surat,1183,2025-07-08T03:16:00,2025-07-09T03:44:58.597197,2025-07-09T03:45:58.597197,completed,61516
trip_2632,vehicle_18,driver_35,client_47,Kanpur,Ranchi,1309,2025-07-08T03:08:00,2025-07-09T01:44:10.866041,2025-07-09T01:15:10.866041,completed,58905
trip_2633,vehicle_8,driver_55,client_62,Patna,Pune,1428,2025-07-08T21:28:00,2025-07-09T23:52:18.077704,2025-07-10T07:52:18.077704,delayed,95676
trip_2634,vehicle_69,driver_55,client_62,Pune,Ranchi,499,2025-07-08T05:54:00,2025-07-08T14:33:00.453389,2025-07-08T14:07:00.453389,completed,34930
trip_2635,vehicle_70,driver_13,client_34,Ludhiana,Bengaluru,647,2025-07-08T14:57:00,2025-07-09T04:32:41.517456,2025-07-09T04:12:41.517456,completed,27174
trip_2636,vehicle_43,driver_46,client_21,Bengaluru,Ranchi,966,2025-07-08T16:42:00,2025-07-09T15:18:14.773752,2025-07-09T15:47:14.773752,completed,46368
trip_2637,vehicle_10,driver_45,client_23,Noida,Bhubaneswar,953,2025-07-09T09:56:00,2025-07-10T09:06:47.834960,2025-07-10T08:49:47.834960,completed,46697
trip_2638,vehicle_28,driver_55,client_13,Ranchi,Jaipur,1335,2025-07-09T03:08:00,2025-07-10T08:47:48.208872,2025-07-10T08:46:48.208872,completed,86775
trip_2639,vehicle_10,driver_72,client_20,Ahmedabad,Patna,262,2025-07-09T07:30:00,2025-07-09T11:55:51.266516,2025-07-09T12:08:51.266516,completed,15720
trip_2640,vehicle_6,driver_58,client_51,Jaipur,Noida,1135,2025-07-09T02:16:00,2025-07-09T21:33:25.039984,2025-07-09T21:51:25.039984,completed,79450
trip_2641,vehicle_34,driver_20,client_27,Chandigarh,Chandigarh,417,2025-07-09T08:19:00,2025-07-09T18:17:40.392098,2025-07-09T18:15:40.392098,completed,21267
trip_2642,vehicle_1,driver_61,client_34,Ludhiana,Indore,1459,2025-07-09T15:02:00,2025-07-11T00:25:13.296711,2025-07-11T09:25:13.296711,delayed,100671
trip_2643,vehicle_26,driver_50,client_59,Lucknow,Kanpur,1093,2025-07-09T13:56:00,2025-07-10T17:01:45.575968,2025-07-10T16:58:45.575968,completed,61208
trip_2644,vehicle_22,driver_33,client_54,Mumbai,Ludhiana,197,2025-07-09T21:50:00,2025-07-10T01:16:50.037077,2025-07-10T01:45:50.037077,completed,10441
trip_2645,vehicle_50,driver_57,client_12,Delhi,Lucknow,1001,2025-07-09T21:22:00,2025-07-10T17:04:20.216372,2025-07-10T16:47:20.216372,completed,61061
trip_2646,vehicle_11,driver_52,client_8,Jammu,Coimbatore,1451,2025-07-09T05:20:00,2025-07-10T05:58:17.649883,2025-07-10T06:13:17.649883,completed,82707
trip_2647,vehicle_31,driver_79,client_73,Hyderabad,Gurugram,1359,2025-07-09T10:08:00,2025-07-10T15:22:51.670859,2025-07-10T17:22:51.670859,delayed,93771
trip_2648,vehicle_7,driver_12,client_43,Coimbatore,Ludhiana,166,2025-07-09T06:33:00,2025-07-09T10:36:52.915087,2025-07-09T10:50:52.915087,completed,9794
trip_2649,vehicle_46,driver_79,client_53,Patna,Kanpur,1170,2025-07-10T14:46:00,2025-07-11T18:42:40.403877,2025-07-11T19:12:40.403877,completed,80730
trip_2650,vehicle_13,driver_19,client_23,Chennai,Surat,1289,2025-07-10T21:57:00,2025-07-12T06:02:55.046484,2025-07-12T05:33:55.046484,completed,72184
trip_2651,vehicle_15,driver_36,client_52,Surat,Bhopal,1055,2025-07-10T12:31:00,2025-07-11T12:27:56.523346,2025-07-11T23:27:56.523346,delayed,45365
trip_2652,vehicle_2,driver_25,client_38,Ahmedabad,Nagpur,939,2025-07-10T02:45:00,2025-07-10T22:24:23.661209,2025-07-10T22:08:23.661209,completed,52584
trip_2653,vehicle_17,driver_22,client_55,Bhopal,Hyderabad,1036,2025-07-10T22:29:00,2025-07-11T21:23:08.321388,2025-07-11T20:55:08.321388,completed,56980
trip_2654,vehicle_39,driver_76,client_70,Jammu,Chennai,592,2025-07-10T05:30:00,2025-07-10T18:42:55.872106,2025-07-10T19:09:55.872106,completed,40848
trip_2655,vehicle_38,driver_50,client_67,Indore,Chennai,147,2025-07-10T04:33:00,2025-07-10T07:05:02.989813,2025-07-10T06:47:02.989813,completed,7791
trip_2656,vehicle_66,driver_7,client_6,Lucknow,Ludhiana,483,2025-07-10T17:10:00,2025-07-11T02:07:22.516361,2025-07-11T02:13:22.516361,completed,27531
trip_2657,vehicle_7,driver_45,client_74,Indore,Patna,818,2025-07-10T00:31:00,2025-07-10T17:04:13.676156,2025-07-10T16:48:13.676156,completed,47444
trip_2658,vehicle_63,driver_72,client_57,Vadodara,Ahmedabad,325,2025-07-10T01:34:00,2025-07-10T07:29:27.622740,2025-07-10T07:01:27.622740,completed,16575
trip_2659,vehicle_33,driver_28,client_20,Coimbatore,Bhubaneswar,401,2025-07-10T19:17:00,2025-07-11T02:03:22.576182,2025-07-11T02:13:22.576182,completed,23659
trip_2660,vehicle_18,driver_26,client_68,Bengaluru,Kolkata,309,2025-07-10T19:22:00,2025-07-11T02:38:40.559455,2025-07-11T09:38:40.559455,delayed,14832
trip_2661,vehicle_10,driver_15,client_38,Ranchi,Patna,349,2025-07-10T10:00:00,2025-07-10T16:55:39.198341,2025-07-10T17:22:39.198341,completed,23732
trip_2662,vehicle_10,driver_50,client_58,Jaipur,Gurugram,561,2025-07-10T09:56:00,2025-07-10T19:48:25.716161,2025-07-10T19:54:25.716161,completed,31977
trip_2663,vehicle_28,driver_10,client_11,Lucknow,Ranchi,619,2025-07-10T06:59:00,2025-07-10T18:59:08.928216,2025-07-10T19:22:08.928216,completed,32807
trip_2664,vehicle_16,driver_34,client_13,Ranchi,Vadodara,354,2025-07-10T15:19:00,2025-07-10T21:25:58.828979,2025-07-11T09:25:58.828979,delayed,23364
trip_2665,vehicle_63,driver_34,client_65,Chandigarh,Surat,1232,2025-07-11T11:47:00,2025-07-12T08:34:19.993486,2025-07-12T08:14:19.993486,completed,50512
trip_2666,vehicle_24,driver_35,client_60,Ahmedabad,Kanpur,277,2025-07-11T11:05:00,2025-07-11T17:15:45.990719,2025-07-11T16:47:45.990719,completed,11634
trip_2667,vehicle_49,driver_41,client_18,Indore,Delhi,308,2025-07-11T14:36:00,2025-07-11T21:34:26.243886,2025-07-11T21:26:26.243886,completed,21252
trip_2668,vehicle_11,driver_79,client_27,Indore,Vadodara,463,2025-07-11T00:38:00,2025-07-11T08:40:49.474018,2025-07-11T08:47:49.474018,completed,24539
trip_2669,vehicle_49,driver_49,client_4,Chennai,Ahmedabad,1369,2025-07-11T20:42:00,2025-07-13T02:53:01.119032,2025-07-13T02:55:01.119032,completed,62974
trip_2670,vehicle_55,driver_13,client_6,Kolkata,Gurugram,247,2025-07-11T21:28:00,2025-07-12T03:17:39.638800,2025-07-12T03:26:39.638800,completed,12844
trip_2671,vehicle_22,driver_16,client_27,Jaipur,Ludhiana,1043,2025-07-11T21:57:00,2025-07-12T20:19:57.205630,2025-07-12T20:27:57.205630,completed,45892
trip_2672,vehicle_36,driver_72,client_71,Nagpur,Gurugram,864,2025-07-11T03:23:00,2025-07-11T19:26:58.506438,2025-07-11T19:48:58.506438,completed,56160
trip_2673,vehicle_42,driver_65,client_29,Ludhiana,Surat,1313,2025-07-11T10:49:00,2025-07-12T11:25:06.670899,2025-07-12T11:25:06.670899,completed,73528
trip_2674,vehicle_49,driver_51,client_57,Bengaluru,Hyderabad,512,2025-07-11T22:05:00,2025-07-12T08:56:34.272482,2025-07-12T08:32:34.272482,completed,33792
trip_2675,vehicle_53,driver_16,client_72,Jammu,Nashik,1410,2025-07-11T12:41:00,2025-07-12T16:15:45.288620,2025-07-12T16:20:45.288620,completed,83190
trip_2676,vehicle_61,driver_14,client_11,Ranchi,Chennai,661,2025-07-11T21:07:00,2025-07-12T09:15:34.915262,2025-07-12T09:10:34.915262,completed,31067
trip_2677,vehicle_1,driver_37,client_41,Noida,Bhopal,908,2025-07-11T18:20:00,2025-07-12T10:22:34.631764,2025-07-12T10:13:34.631764,completed,46308
trip_2678,vehicle_4,driver_33,client_73,Surat,Jammu,190,2025-07-11T00:37:00,2025-07-11T04:41:36.802376,2025-07-11T04:54:36.802376,completed,12350
trip_2679,vehicle_51,driver_24,client_78,Jammu,Jaipur,317,2025-07-11T20:38:00,2025-07-12T02:02:48.822262,2025-07-12T01:35:48.822262,completed,14582
trip_2680,vehicle_46,driver_45,client_74,Jammu,Ahmedabad,401,2025-07-11T01:34:00,2025-07-11T09:56:32.196015,2025-07-11T17:56:32.196015,delayed,21253
trip_2681,vehicle_53,driver_17,client_36,Mumbai,Chandigarh,1224,2025-07-12T13:35:00,2025-07-13T12:30:16.430956,2025-07-13T12:59:16.430956,completed,58752
trip_2682,vehicle_38,driver_9,client_19,Chandigarh,Indore,139,2025-07-12T17:44:00,2025-07-12T20:27:38.123058,2025-07-12T20:45:38.123058,completed,6950
trip_2683,vehicle_27,driver_76,client_71,Patna,Noida,633,2025-07-12T12:12:00,2025-07-13T02:02:21.368214,2025-07-13T06:02:21.368214,delayed,25320
trip_2684,vehicle_36,driver_10,client_80,Noida,Pune,111,2025-07-12T01:04:00,2025-07-12T03:40:02.621654,2025-07-12T03:26:02.621654,completed,5328
trip_2685,vehicle_49,driver_36,client_74,Pune,Gurugram,1353,2025-07-12T15:56:00,2025-07-13T19:20:26.859833,2025-07-13T19:20:26.859833,completed,78474
trip_2686,vehicle_65,driver_74,client_77,Jaipur,Hyderabad,529,2025-07-12T05:58:00,2025-07-12T18:55:12.239140,2025-07-12T19:23:12.239140,completed,30682
trip_2687,vehicle_67,driver_22,client_72,Bengaluru,Chandigarh,1338,2025-07-12T06:43:00,2025-07-13T05:24:00.826145,2025-07-13T11:24:00.826145,delayed,65562
trip_2688,vehicle_5,driver_73,client_48,Delhi,Jaipur,1249,2025-07-12T17:49:00,2025-07-13T14:43:18.314453,2025-07-13T14:54:18.314453,completed,58703
trip_2689,vehicle_39,driver_20,client_79,Surat,Kolkata,663,2025-07-12T13:16:00,2025-07-13T01:18:40.752090,2025-07-13T00:50:40.752090,completed,31161
trip_2690,vehicle_25,driver_69,client_59,Bhubaneswar,Ranchi,1383,2025-07-12T20:21:00,2025-07-13T20:27:18.746229,2025-07-14T07:27:18.746229,delayed,70533
trip_2691,vehicle_67,driver_57,client_47,Bhopal,Kolkata,1244,2025-07-12T09:19:00,2025-07-13T15:15:47.718585,2025-07-13T15:31:47.718585,completed,51004
trip_2692,vehicle_31,driver_73,client_3,Bhubaneswar,Kolkata,449,2025-07-12T09:31:00,2025-07-12T17:41:01.611515,2025-07-12T17:51:01.611515,completed,26940
trip_2693,vehicle_41,driver_15,client_78,Chennai,Hyderabad,323,2025-07-12T12:30:00,2025-07-12T19:50:08.502590,2025-07-12T20:02:08.502590,completed,21318
trip_2694,vehicle_27,driver_60,client_3,Bhopal,Patna,672,2025-07-12T00:08:00,2025-07-12T12:51:17.030713,2025-07-12T12:55:17.030713,completed,45024
trip_2695,vehicle_62,driver_13,client_12,Noida,Ahmedabad,176,2025-07-12T18:52:00,2025-07-12T22:16:14.483116,2025-07-12T22:03:14.483116,completed,11440
trip_2696,vehicle_1,driver_73,client_12,Coimbatore,Pune,158,2025-07-12T03:15:00,2025-07-12T06:01:24.042107,2025-07-12T06:04:24.042107,completed,8690
trip_2697,vehicle_69,driver_80,client_14,Mumbai,Bhubaneswar,1173,2025-07-13T02:23:00,2025-07-13T22:33:28.634747,2025-07-13T22:14:28.634747,completed,48093
trip_2698,vehicle_49,driver_31,client_65,Noida,Kanpur,946,2025-07-13T10:50:00,2025-07-14T04:12:25.675942,2025-07-14T04:35:25.675942,completed,66220
trip_2699,vehicle_44,driver_26,client_65,Indore,Bhopal,1159,2025-07-13T02:43:00,2025-07-14T06:57:59.929045,2025-07-14T10:57:59.929045,delayed,67222
