product_id,abc_class,service_level,lead_time,total_revenue,total_quantity,avg_daily_demand,annual_demand,demand_std_dev,unit_cost,z_score,safety_stock,reorder_point,eoq,holding_cost_per_unit,simulated_current_stock,days_to_stockout,reorder_urgency,stockout_probability,risk_category
35598B,C,0.9,14,442.28000000000003,400,0.5722,208.87,5.3415,1.1057,1.28,25.58,33.59,307.33,0.2211,51.11,89.31,0.0,0.0155,Low
16243B,C,0.9,14,441.77,212,0.3033,110.7,7.7546,2.0838,1.28,37.14,41.39,162.98,0.4168,9.79,32.28,0.7635,0.4242,Critical
84963B,C,0.9,14,441.65000000000003,15,0.0215,7.83,0.3442,29.4433,1.28,1.65,1.95,11.53,5.8887,2.39,111.25,0.0,0.0526,Medium
22718,C,0.9,14,440.95,1010,1.4449,527.4,5.9793,0.4366,1.28,28.64,48.87,777.18,0.0873,75.08,51.96,0.0,0.0071,Low
20840,C,0.9,14,440.4399999999999,146,0.2089,76.24,11.1182,3.0167,1.28,53.25,56.17,112.41,0.6033,43.95,210.44,0.2175,0.162,Critical
22266,C,0.9,14,439.71,648,0.927,338.37,5.622,0.6786,1.28,26.93,39.9,499.33,0.1357,4.82,5.2,0.8792,0.6509,Critical
62096B,C,0.9,14,439.49,255,0.3648,133.15,1.7697,1.7235,1.28,8.48,13.58,196.54,0.3447,16.72,45.83,0.0,0.0398,Medium
22647,C,0.9,14,439.40999999999997,315,0.4506,164.48,4.2384,1.395,1.28,20.3,26.61,242.81,0.279,52.77,117.11,0.0,0.0017,Low
21014,C,0.9,14,439.12,587,0.8398,306.52,6.8377,0.7481,1.28,32.75,44.5,452.63,0.1496,26.23,31.24,0.4105,0.2857,Critical
21062,C,0.9,14,438.89,539,0.7711,281.45,3.4186,0.8143,1.28,16.37,27.17,415.72,0.1629,12.5,16.21,0.54,0.447,Critical
20653,C,0.9,14,438.61,1933,2.7654,1009.36,68.0856,0.2269,1.28,326.08,364.8,1491.37,0.0454,122.38,44.25,0.6645,0.3713,Critical
79030A,C,0.9,14,438.25,171,0.2446,89.29,1.7457,2.5629,1.28,8.36,11.79,131.99,0.5126,13.61,55.64,0.0,0.0594,Medium
85129C,C,0.9,14,437.93,337,0.4821,175.97,2.6669,1.2995,1.28,12.77,19.52,260.21,0.2599,24.08,49.94,0.0,0.0413,Medium
84819,C,0.9,14,437.72,102,0.1459,53.26,0.735,4.2914,1.28,3.52,5.56,78.78,0.8583,8.93,61.2,0.0,0.0061,Low
16011,C,0.9,14,436.65,2085,2.9828,1088.73,13.0594,0.2094,1.28,62.55,104.31,1612.25,0.0419,159.67,53.53,0.0,0.0079,Low
90161C,C,0.9,14,436.26,87,0.1245,45.43,0.658,5.0145,1.28,3.15,4.89,67.3,1.0029,8.79,70.61,0.0,0.0021,Low
84247L,C,0.9,14,436.15,1009,1.4435,526.87,5.3124,0.4323,1.28,25.44,45.65,780.67,0.0865,74.46,51.58,0.0,0.0032,Low
47310M,C,0.9,14,435.74,337,0.4821,175.97,3.5354,1.293,1.28,16.93,23.68,260.86,0.2586,13.49,27.99,0.4302,0.3051,Critical
gift_0001_30,C,0.9,14,434.56,17,0.0243,8.88,0.1542,25.5624,1.28,0.74,1.08,13.18,5.1125,1.25,51.28,0.0,0.058,Medium
16259,C,0.9,14,434.07,2067,2.9571,1079.33,19.027,0.21,1.28,91.13,132.53,1603.07,0.042,88.14,29.81,0.3349,0.2557,Critical
85030,C,0.9,14,431.55,169,0.2418,88.25,2.9737,2.5536,1.28,14.24,17.63,131.45,0.5107,12.81,52.97,0.2734,0.1985,Critical
22263,C,0.9,14,431.40999999999997,510,0.7296,266.31,11.0461,0.8459,1.28,52.9,63.12,396.75,0.1692,118.07,161.83,0.0,0.0045,Low
84858B,C,0.9,14,431.0,326,0.4664,170.23,6.2266,1.3221,1.28,29.82,36.35,253.73,0.2644,50.73,108.78,0.0,0.0289,Medium
72132,C,0.9,14,430.95,533,0.7625,278.32,8.6012,0.8085,1.28,41.19,51.87,414.86,0.1617,101.23,132.76,0.0,0.0024,Low
82011C,C,0.9,14,430.63,82,0.1173,42.82,0.6108,5.2516,1.28,2.93,4.57,63.85,1.0503,4.07,34.74,0.1079,0.1436,High
22247,C,0.9,14,430.59999999999997,515,0.7368,268.92,5.5698,0.8361,1.28,26.68,36.99,401.02,0.1672,41.47,56.29,0.0,0.0675,Medium
84510F,C,0.9,14,430.25,1097,1.5694,572.83,37.8297,0.3922,1.28,181.18,203.15,854.55,0.0784,208.33,132.75,0.0,0.094,Medium
22608,C,0.9,14,430.23,489,0.6996,255.34,5.2375,0.8798,1.28,25.08,34.88,380.94,0.176,10.6,15.15,0.6962,0.4836,Critical
85025B,C,0.9,14,428.69,239,0.3419,124.8,1.7556,1.7937,1.28,8.41,13.19,186.52,0.3587,7.25,21.21,0.4503,0.3536,Critical
37464,C,0.9,14,428.68,314,0.4492,163.96,2.6243,1.3652,1.28,12.57,18.86,245.05,0.273,20.79,46.28,0.0,0.0699,Medium
16161M,C,0.9,14,428.5,1025,1.4664,535.23,6.7308,0.418,1.28,32.24,52.77,800.09,0.0836,12.03,8.2,0.772,0.6321,Critical
85208,C,0.9,14,428.43,201,0.2876,104.96,1.6513,2.1315,1.28,7.91,11.93,156.91,0.4263,22.31,77.6,0.0,0.0015,Low
85146,C,0.9,14,428.27000000000004,73,0.1044,38.12,0.7825,5.8667,1.28,3.75,5.21,57.0,1.1733,1.75,16.73,0.6647,0.4613,Critical
84966B,C,0.9,14,428.0,33,0.0472,17.23,0.7953,12.9697,1.28,3.81,4.47,25.77,2.5939,2.13,45.08,0.5238,0.311,Critical
22264,C,0.9,14,427.09999999999997,466,0.6667,243.33,3.5002,0.9165,1.28,16.76,26.1,364.35,0.1833,40.56,60.84,0.0,0.0086,Low
90200A,C,0.9,14,425.47,100,0.1431,52.22,0.751,4.2547,1.28,3.6,5.6,78.34,0.8509,1.59,11.12,0.7158,0.5582,Critical
21757,C,0.9,14,424.6,74,0.1059,38.64,0.5866,5.7378,1.28,2.81,4.29,58.03,1.1476,7.77,73.39,0.0,0.0021,Low
85071C,C,0.9,14,424.53,608,0.8698,317.48,12.1798,0.6982,1.28,58.33,70.51,476.81,0.1396,104.27,119.88,0.0,0.0216,Medium
72789,C,0.9,14,424.03,112,0.1602,58.48,0.9929,3.786,1.28,4.76,7.0,87.88,0.7572,1.61,10.06,0.7696,0.5674,Critical
84762A,C,0.9,14,422.98,48,0.0687,25.06,0.6454,8.8121,1.28,3.09,4.05,37.71,1.7624,5.73,83.47,0.0,0.0241,Medium
21729,C,0.9,14,422.9,124,0.1774,64.75,1.8247,3.4105,1.28,8.74,11.22,97.43,0.6821,14.59,82.25,0.0,0.0381,Medium
16015,C,0.9,14,421.9,911,1.3033,475.7,8.3477,0.4631,1.28,39.98,58.23,716.65,0.0926,89.61,68.75,0.0,0.0112,Low
51020B,C,0.9,14,421.01,889,1.2718,464.21,11.7079,0.4736,1.28,56.07,73.88,700.08,0.0947,123.64,97.22,0.0,0.0078,Low
46776C,C,0.9,14,420.73,143,0.2046,74.67,2.3776,2.9422,1.28,11.39,14.25,112.65,0.5884,20.88,102.04,0.0,0.0214,Medium
84872a,C,0.9,14,420.44,38,0.0544,19.84,0.5664,11.0642,1.28,2.71,3.47,29.95,2.2128,4.22,77.56,0.0,0.0515,Medium
22252,C,0.9,14,420.24,318,0.4549,166.05,2.4824,1.3215,1.28,11.89,18.26,250.65,0.2643,13.01,28.6,0.2873,0.2372,High
84875D,C,0.9,14,420.0,320,0.4578,167.1,5.7998,1.3125,1.28,27.78,34.19,252.3,0.2625,48.71,106.4,0.0,0.0256,Medium
84967C,C,0.9,14,419.85,9,0.0129,4.7,0.236,46.65,1.28,1.13,1.31,7.1,9.33,2.51,195.27,0.0,0.0041,Low
20694,C,0.9,14,419.79,119,0.1702,62.14,1.2907,3.5276,1.28,6.18,8.56,93.85,0.7055,10.42,61.19,0.0,0.0481,Medium
47579,C,0.9,14,418.77,184,0.2632,96.08,1.4099,2.2759,1.28,6.75,10.44,145.29,0.4552,14.22,54.02,0.0,0.0229,Medium
35095B,C,0.9,14,418.59,1095,1.5665,571.78,14.906,0.3823,1.28,71.39,93.32,864.79,0.0765,86.84,55.43,0.0695,0.1223,High
35922,C,0.9,14,417.59000000000003,65,0.093,33.94,0.9092,6.4245,1.28,4.35,5.66,51.4,1.2849,8.69,93.47,0.0,0.0149,Low
84532B,C,0.9,14,417.58,54,0.0773,28.2,0.4379,7.733,1.28,2.1,3.18,42.7,1.5466,6.34,82.11,0.0,0.0007,Low
35240,C,0.9,14,416.01,49,0.0701,25.59,0.3542,8.49,1.28,1.7,2.68,38.82,1.698,1.08,15.46,0.5953,0.4692,Critical
22985,C,0.9,14,415.8,990,1.4163,516.95,7.7059,0.42,1.28,36.91,56.73,784.49,0.084,27.49,19.41,0.5154,0.3952,Critical
84529C,C,0.9,14,414.74,78,0.1116,40.73,0.6482,5.3172,1.28,3.1,4.67,61.89,1.0634,5.25,47.05,0.0,0.0642,Medium
22053,C,0.9,14,413.21999999999997,306,0.4378,159.79,2.1882,1.3504,1.28,10.48,16.61,243.23,0.2701,16.85,38.49,0.0,0.0952,Medium
84007,C,0.9,14,413.12,157,0.2246,81.98,1.4765,2.6313,1.28,7.07,10.22,124.81,0.5263,12.12,53.94,0.0,0.0522,Medium
90195B,C,0.9,14,412.81,46,0.0658,24.02,0.5007,8.9741,1.28,2.4,3.32,36.58,1.7948,0.64,9.75,0.8068,0.5594,Critical
85112,C,0.9,14,412.77,465,0.6652,242.81,12.8071,0.8877,1.28,61.34,70.65,369.82,0.1775,61.33,92.2,0.1319,0.1388,Critical
22641,C,0.9,14,411.33,164,0.2346,85.64,1.9454,2.5081,1.28,9.32,12.6,130.66,0.5016,15.22,64.86,0.0,0.0506,Medium
71279,C,0.9,14,410.80000000000007,116,0.166,60.57,0.973,3.5414,1.28,4.66,6.98,92.48,0.7083,8.46,50.99,0.0,0.0459,Medium
21341,C,0.9,14,410.64,72,0.103,37.6,1.0175,5.7033,1.28,4.87,6.31,57.41,1.1407,8.52,82.7,0.0,0.0315,Medium
85186A,C,0.9,14,409.74,897,1.2833,468.39,6.353,0.4568,1.28,30.43,48.39,716.03,0.0914,71.06,55.37,0.0,0.0128,Medium
40046A,C,0.9,14,409.57,305,0.4363,159.26,2.8676,1.3429,1.28,13.73,19.84,243.52,0.2686,26.17,59.98,0.0,0.0308,Medium
16169F,C,0.9,14,409.5,975,1.3948,509.12,7.8502,0.42,1.28,37.6,57.13,778.52,0.084,91.48,65.59,0.0,0.0071,Low
84595B,C,0.9,14,408.9,230,0.329,120.1,4.3474,1.7778,1.28,20.82,25.43,183.79,0.3556,32.73,99.46,0.0,0.0419,Medium
21252,C,0.9,14,408.66,168,0.2403,87.73,2.4335,2.4325,1.28,11.65,15.02,134.28,0.4865,16.84,70.07,0.0,0.0694,Medium
21026,C,0.9,14,408.5,298,0.4263,155.61,2.3446,1.3708,1.28,11.23,17.2,238.24,0.2742,21.53,50.5,0.0,0.0381,Medium
22420,C,0.9,14,408.13,783,1.1202,408.86,5.1203,0.5212,1.28,24.52,40.21,626.26,0.1042,11.75,10.49,0.7077,0.5813,Critical
22701,C,0.9,14,406.54,128,0.1831,66.84,0.9801,3.1761,1.28,4.69,7.26,102.58,0.6352,4.49,24.53,0.381,0.2995,Critical
84708B,C,0.9,14,406.44,80,0.1144,41.77,0.719,5.0805,1.28,3.44,5.05,64.12,1.0161,5.56,48.59,0.0,0.0706,Medium
20803,C,0.9,14,404.98,209,0.299,109.13,1.5076,1.9377,1.28,7.22,11.41,167.81,0.3875,20.06,67.09,0.0,0.0024,Low
35953,C,0.9,14,404.8,312,0.4464,162.92,3.1611,1.2974,1.28,15.14,21.39,250.57,0.2595,29.73,66.62,0.0,0.0235,Medium
72801E,C,0.9,14,404.75,769,1.1001,401.55,21.9664,0.5263,1.28,105.2,120.61,617.63,0.1053,32.78,29.79,0.7282,0.4163,Critical
84820,C,0.9,14,404.42,62,0.0887,32.37,0.6776,6.5229,1.28,3.25,4.49,49.82,1.3046,5.5,61.99,0.0,0.0466,Medium
82076,C,0.9,14,403.64,290,0.4149,151.43,4.3821,1.3919,1.28,20.99,26.8,233.24,0.2784,13.97,33.67,0.4787,0.3094,Critical
17107D,C,0.9,14,402.9,158,0.226,82.5,1.1076,2.55,1.28,5.3,8.47,127.19,0.51,12.66,56.0,0.0,0.011,Medium
22953,C,0.9,14,402.69,339,0.485,177.02,5.9668,1.1879,1.28,28.58,35.37,272.97,0.2376,59.14,121.94,0.0,0.0095,Low
20696,C,0.9,14,402.37,99,0.1416,51.7,0.8387,4.0643,1.28,4.02,6.0,79.75,0.8129,7.36,52.0,0.0,0.0432,Medium
84932B,C,0.9,14,401.3,189,0.2704,98.69,3.2384,2.1233,1.28,15.51,19.29,152.45,0.4247,23.61,87.32,0.0,0.0509,Medium
45016,C,0.9,14,401.23,95,0.1359,49.61,1.578,4.2235,1.28,7.56,9.46,76.63,0.8447,7.03,51.74,0.2567,0.1925,Critical
84984C,C,0.9,14,401.16,232,0.3319,121.14,5.3616,1.7291,1.28,25.68,30.32,187.16,0.3458,28.74,86.6,0.0521,0.1148,High
21001,C,0.9,14,400.82,75,0.1073,39.16,0.5727,5.3443,1.28,2.74,4.25,60.53,1.0689,7.39,68.91,0.0,0.003,Low
84923,C,0.9,14,400.75,85,0.1216,44.38,0.5571,4.7147,1.28,2.67,4.37,68.61,0.9429,6.44,52.99,0.0,0.0115,Medium
85194S,C,0.9,14,400.29,563,0.8054,293.98,4.4973,0.711,1.28,21.54,32.82,454.69,0.1422,35.69,44.31,0.0,0.0734,Medium
90200E,C,0.9,14,399.54,94,0.1345,49.08,0.8807,4.2504,1.28,4.22,6.1,75.99,0.8501,4.88,36.28,0.2004,0.1817,High
22893,C,0.9,14,399.47999999999996,902,1.2904,471.0,11.4433,0.4429,1.28,54.81,72.87,729.21,0.0886,14.26,11.05,0.8043,0.5354,Critical
72803B,C,0.9,14,399.38,90,0.1288,47.0,0.8433,4.4376,1.28,4.04,5.84,72.77,0.8875,2.17,16.86,0.6283,0.4535,Critical
85170C,C,0.9,14,399.21999999999997,213,0.3047,111.22,3.8325,1.8743,1.28,18.35,22.62,172.25,0.3749,10.56,34.65,0.5333,0.3304,Critical
21442,C,0.9,14,398.69,537,0.7682,280.41,6.0583,0.7424,1.28,29.02,39.77,434.56,0.1485,32.19,41.9,0.1906,0.1722,High
20889,C,0.9,14,398.04,657,0.9399,343.07,16.231,0.6058,1.28,77.74,90.89,532.1,0.1212,172.14,183.15,0.0,0.0044,Low
21943,C,0.9,14,397.98999999999995,474,0.6781,247.51,3.2359,0.8396,1.28,15.5,24.99,383.92,0.1679,26.49,39.06,0.0,0.0802,Medium
85130D,C,0.9,14,397.81,228,0.3262,119.06,1.9688,1.7448,1.28,9.43,14.0,184.71,0.349,7.64,23.44,0.4538,0.338,Critical
22799,C,0.9,14,397.76,46,0.0658,24.02,0.6138,8.647,1.28,2.94,3.86,37.27,1.7294,1.16,17.66,0.6991,0.4583,Critical
22922,C,0.9,14,396.9,522,0.7468,272.58,8.8779,0.7603,1.28,42.52,52.97,423.37,0.1521,39.35,52.69,0.2572,0.1922,Critical
47593B,C,0.9,14,396.51,379,0.5422,197.9,2.0424,1.0462,1.28,9.78,17.37,307.54,0.2092,28.66,52.86,0.0,0.0029,Low
84051,C,0.9,14,396.17,469,0.671,244.9,5.7294,0.8447,1.28,27.44,36.83,380.74,0.1689,30.51,45.47,0.1716,0.1623,High
21265,C,0.9,14,395.2,172,0.2461,89.81,3.3027,2.2977,1.28,15.82,19.26,139.8,0.4595,30.2,122.73,0.0,0.0152,Low
21386,C,0.9,14,395.14,439,0.628,229.23,3.7007,0.9001,1.28,17.72,26.52,356.85,0.18,43.09,68.61,0.0,0.0066,Low
84726,C,0.9,14,394.85,233,0.3333,121.67,5.4299,1.6946,1.28,26.01,30.67,189.47,0.3389,9.53,28.58,0.6894,0.4055,Critical
90209B,C,0.9,14,394.01,205,0.2933,107.05,3.1511,1.922,1.28,15.09,19.2,166.88,0.3844,24.12,82.25,0.0,0.0448,Medium
84596L,C,0.9,14,390.84,286,0.4092,149.34,2.0358,1.3666,1.28,9.75,15.48,233.75,0.2733,29.75,72.72,0.0,0.0008,Low
20819,C,0.9,14,390.52,165,0.2361,86.16,2.3166,2.3668,1.28,11.1,14.4,134.91,0.4734,12.44,52.71,0.1359,0.1459,High
84707A,C,0.9,14,390.45,34,0.0486,17.75,0.3435,11.4838,1.28,1.65,2.33,27.8,2.2968,0.46,9.41,0.8032,0.5689,Critical
84597C,C,0.9,14,389.73,315,0.4506,164.48,2.8277,1.2372,1.28,13.54,19.85,257.82,0.2474,36.81,81.68,0.0,0.002,Low
22391,C,0.9,14,389.61,165,0.2361,86.16,1.4364,2.3613,1.28,6.88,10.18,135.07,0.4723,18.12,76.75,0.0,0.0029,Low
16044,C,0.9,14,389.22,6193,8.8598,3233.83,232.3919,0.0628,1.28,1113.0,1237.04,5072.2,0.0126,1350.93,152.48,0.0,0.0791,Medium
21221,C,0.9,14,388.21999999999997,286,0.4092,149.34,2.219,1.3574,1.28,10.63,16.36,234.54,0.2715,18.8,45.94,0.0,0.0577,Medium
82613C,C,0.9,14,386.68,236,0.3376,123.23,1.4484,1.6385,1.28,6.94,11.66,193.92,0.3277,5.86,17.35,0.4977,0.4173,Critical
84707B,C,0.9,14,386.59000000000003,43,0.0615,22.45,0.3829,8.9905,1.28,1.83,2.7,35.34,1.7981,4.47,72.6,0.0,0.0059,Low
85131D,C,0.9,14,386.15,615,0.8798,321.14,6.233,0.6279,1.28,29.85,42.17,505.7,0.1256,44.17,50.2,0.0,0.086,Medium
84683,C,0.9,14,385.91,367,0.525,191.64,4.5992,1.0515,1.28,22.03,29.38,301.87,0.2103,4.83,9.2,0.8356,0.5583,Critical
85007,C,0.9,14,385.67,140,0.2003,73.1,1.8826,2.7548,1.28,9.02,11.82,115.19,0.551,16.52,82.49,0.0,0.0257,Medium
20823,C,0.9,14,385.55,85,0.1216,44.38,1.8935,4.5359,1.28,9.07,10.77,69.95,0.9072,20.53,168.82,0.0,0.0039,Low
84081,C,0.9,14,385.05,99,0.1416,51.7,1.632,3.8894,1.28,7.82,9.8,81.52,0.7779,16.42,115.91,0.0,0.009,Low
84809A,C,0.9,14,384.53999999999996,233,0.3333,121.67,3.4499,1.6504,1.28,16.52,21.19,191.99,0.3301,13.28,39.84,0.3733,0.2523,Critical
79030D,C,0.9,14,384.03000000000003,435,0.6223,227.15,13.6415,0.8828,1.28,65.33,74.05,358.67,0.1766,14.91,23.95,0.7987,0.4517,Critical
90161D,C,0.9,14,383.9,77,0.1102,40.21,0.587,4.9857,1.28,2.81,4.35,63.5,0.9971,8.21,74.56,0.0,0.0012,Low
22407,C,0.9,14,383.68,308,0.4406,160.83,3.8115,1.2457,1.28,18.25,24.42,254.07,0.2491,45.93,104.23,0.0,0.0027,Low
84802B,C,0.9,14,383.03000000000003,407,0.5823,212.53,7.7737,0.9411,1.28,37.23,45.38,336.02,0.1882,50.45,86.64,0.0,0.073,Medium
22447,C,0.9,14,382.25,109,0.1559,56.92,0.8989,3.5069,1.28,4.31,6.49,90.08,0.7014,8.57,54.94,0.0,0.0288,Medium
84584,C,0.9,14,382.24,138,0.1974,72.06,1.0091,2.7699,1.28,4.83,7.6,114.05,0.554,7.44,37.67,0.0211,0.1079,High
46776E,C,0.9,14,382.09,140,0.2003,73.1,2.3939,2.7292,1.28,11.47,14.27,115.73,0.5458,12.81,63.94,0.1024,0.132,High
85078,C,0.9,14,381.99,351,0.5021,183.28,3.1319,1.0883,1.28,15.0,22.03,290.18,0.2177,7.2,14.34,0.673,0.4941,Critical
20845,C,0.9,14,381.62,57,0.0815,29.76,0.9039,6.6951,1.28,4.33,5.47,47.15,1.339,1.55,19.04,0.7162,0.4516,Critical
16207B,C,0.9,14,381.51,236,0.3376,123.23,5.1223,1.6166,1.28,24.53,29.26,195.23,0.3233,15.86,46.99,0.4578,0.2806,Critical
90035B,C,0.9,14,380.89,43,0.0615,22.45,1.3754,8.8579,1.28,6.59,7.45,35.6,1.7716,12.58,204.58,0.0,0.0114,Low
85186C,C,0.9,14,378.94,848,1.2132,442.8,5.8453,0.4469,1.28,28.0,44.98,703.89,0.0894,16.96,13.98,0.6229,0.5004,Critical
85097B,C,0.9,14,378.57,94,0.1345,49.08,0.9675,4.0273,1.28,4.63,6.52,78.06,0.8055,3.46,25.72,0.4693,0.3317,Critical
90200B,C,0.9,14,378.37,89,0.1273,46.47,0.7472,4.2513,1.28,3.58,5.36,73.93,0.8503,6.12,48.1,0.0,0.0602,Medium
84663A,C,0.9,14,378.14,102,0.1459,53.26,1.6616,3.7073,1.28,7.96,10.0,84.76,0.7415,5.09,34.87,0.4913,0.3121,Critical
84292,C,0.9,14,378.03000000000003,43,0.0615,22.45,0.5619,8.7914,1.28,2.69,3.55,35.74,1.7583,1.46,23.68,0.5899,0.3885,Critical
22707,C,0.9,14,378.0,900,1.2876,469.96,6.1431,0.42,1.28,29.42,47.45,747.98,0.084,55.53,43.13,0.0,0.0514,Medium
84533B,C,0.9,14,377.93,59,0.0844,30.81,0.5485,6.4056,1.28,2.63,3.81,49.04,1.2811,3.04,36.07,0.2006,0.182,High
84920,C,0.9,14,377.9,91,0.1302,47.52,0.6634,4.1527,1.28,3.18,5.0,75.64,0.8305,6.45,49.53,0.0,0.0312,Medium
22815,C,0.9,14,377.44,868,1.2418,453.25,5.9607,0.4348,1.28,28.55,45.93,721.92,0.087,84.2,67.81,0.0,0.0014,Low
22248,C,0.9,14,377.21999999999997,420,0.6009,219.31,3.1982,0.8981,1.28,15.32,23.73,349.42,0.1796,9.18,15.28,0.6131,0.4744,Critical
84827,C,0.9,14,377.0,580,0.8298,302.86,6.8329,0.65,1.28,32.73,44.34,482.67,0.13,81.39,98.09,0.0,0.0032,Low
20976,C,0.9,14,376.34000000000003,549,0.7854,286.67,4.1673,0.6855,1.28,19.96,30.95,457.27,0.1371,56.17,71.52,0.0,0.0019,Low
47562,C,0.9,14,375.8,100,0.1431,52.22,0.7139,3.758,1.28,3.42,5.42,83.35,0.7516,9.08,63.49,0.0,0.004,Low
21441,C,0.9,14,375.28999999999996,520,0.7439,271.53,6.3759,0.7217,1.28,30.54,40.95,433.72,0.1443,53.21,71.53,0.0,0.0364,Medium
22100,C,0.9,14,374.73,261,0.3734,136.29,2.0233,1.4357,1.28,9.69,14.92,217.86,0.2871,19.07,51.07,0.0,0.0337,Medium
79071B,C,0.9,14,374.70000000000005,122,0.1745,63.71,0.9536,3.0713,1.28,4.57,7.01,101.84,0.6143,9.22,52.8,0.0,0.0289,Medium
85033G,C,0.9,14,374.09999999999997,233,0.3333,121.67,3.2218,1.6056,1.28,15.43,20.1,194.65,0.3211,28.38,85.13,0.0,0.0246,Medium
22044,C,0.9,14,373.58,1171,1.6753,611.47,9.8677,0.319,1.28,47.26,70.71,978.94,0.0638,9.29,5.54,0.8687,0.6494,Critical
22806,C,0.9,14,373.18000000000006,130,0.186,67.88,3.294,2.8706,1.28,15.78,18.38,108.74,0.5741,35.3,189.79,0.0,0.004,Low
84859C,C,0.9,14,372.2,220,0.3147,114.88,4.216,1.6918,1.28,20.19,24.6,184.26,0.3384,29.83,94.77,0.0,0.0535,Medium
71403,C,0.9,14,372.09000000000003,100,0.1431,52.22,0.9223,3.7209,1.28,4.42,6.42,83.77,0.7442,10.17,71.12,0.0,0.0089,Low
79191C,C,0.9,14,371.58,385,0.5508,201.04,3.7303,0.9651,1.28,17.87,25.58,322.72,0.193,20.89,37.93,0.1832,0.1725,High
90161B,C,0.9,14,371.55,74,0.1059,38.64,0.5963,5.0209,1.28,2.86,4.34,62.03,1.0042,0.54,5.06,0.8764,0.6642,Critical
21311,C,0.9,14,370.94,248,0.3548,129.5,3.4525,1.4957,1.28,16.54,21.5,208.06,0.2991,22.98,64.76,0.0,0.0817,Medium
22229,C,0.9,14,370.34,389,0.5565,203.13,2.9418,0.952,1.28,14.09,21.88,326.62,0.1904,23.27,41.82,0.0,0.0798,Medium
16162L,C,0.9,14,370.23,4337,6.2046,2264.67,245.7084,0.0854,1.28,1176.78,1263.64,3642.05,0.0171,1175.54,189.46,0.0697,0.1182,Critical
90120A,C,0.9,14,370.19,87,0.1245,45.43,0.7553,4.2551,1.28,3.62,5.36,73.06,0.851,4.0,32.1,0.2545,0.2127,High
84929,C,0.9,14,369.96,684,0.9785,357.17,6.3646,0.5409,1.28,30.48,44.18,574.61,0.1082,25.39,25.95,0.4253,0.3117,Critical
85020,C,0.9,14,369.88,166,0.2375,86.68,2.0223,2.2282,1.28,9.69,13.01,139.47,0.4456,14.34,60.39,0.0,0.0727,Medium
84952B,C,0.9,14,369.59999999999997,241,0.3448,125.84,4.5487,1.5336,1.28,21.79,26.61,202.56,0.3067,21.64,62.75,0.187,0.1617,Critical
16202B,C,0.9,14,369.58,538,0.7697,280.93,29.1572,0.687,1.28,139.64,150.42,452.19,0.1374,292.24,379.7,0.0,0.0049,Low
84859B,C,0.9,14,368.65,251,0.3591,131.07,7.6433,1.4687,1.28,36.61,41.63,211.23,0.2937,17.84,49.69,0.5714,0.327,Critical
84799,C,0.9,14,368.3,454,0.6495,237.07,5.0033,0.8112,1.28,23.96,33.06,382.25,0.1622,23.38,36.0,0.2926,0.2226,Critical
47503G,C,0.9,14,367.36,284,0.4063,148.3,2.9364,1.2935,1.28,14.06,19.75,239.42,0.2587,13.01,32.01,0.3415,0.2527,Critical
20857,C,0.9,14,366.3,222,0.3176,115.92,1.3379,1.65,1.28,6.41,10.85,187.42,0.33,12.29,38.7,0.0,0.0586,Medium
35915A,C,0.9,14,365.76,288,0.412,150.39,10.8932,1.27,1.28,52.17,57.94,243.33,0.254,60.76,147.46,0.0,0.0886,Medium
47504G,C,0.9,14,365.56,265,0.3791,138.38,2.3174,1.3795,1.28,11.1,16.41,223.95,0.2759,21.71,57.26,0.0,0.0293,Medium
84569A,C,0.9,14,365.35,281,0.402,146.73,2.0883,1.3002,1.28,10.0,15.63,237.54,0.26,29.77,74.07,0.0,0.001,Low
84984A,C,0.9,14,364.46999999999997,245,0.3505,127.93,5.9208,1.4876,1.28,28.36,33.26,207.36,0.2975,21.35,60.92,0.3581,0.2289,Critical
20618,C,0.9,14,364.25,150,0.2146,78.33,1.1992,2.4283,1.28,5.74,8.75,126.99,0.4857,12.39,57.73,0.0,0.0182,Medium
20851,C,0.9,14,364.12,324,0.4635,169.18,10.8975,1.1238,1.28,52.19,58.68,274.36,0.2248,8.66,18.68,0.8524,0.4788,Critical
16169M,C,0.9,14,363.75,1400,2.0029,731.04,20.0178,0.2598,1.28,95.87,123.91,1186.09,0.052,74.17,37.03,0.4015,0.269,Critical
85019C,C,0.9,14,363.22,220,0.3147,114.88,5.7589,1.651,1.28,27.58,31.99,186.52,0.3302,31.38,99.71,0.0189,0.1053,High
85212,C,0.9,14,363.04999999999995,384,0.5494,200.52,3.0198,0.9454,1.28,14.46,22.15,325.64,0.1891,3.52,6.41,0.8411,0.644,Critical
85159B,C,0.9,14,362.65000000000003,36,0.0515,18.8,0.2836,10.0736,1.28,1.36,2.08,30.55,2.0147,2.65,51.42,0.0,0.0347,Medium
20906,C,0.9,14,362.34000000000003,99,0.1416,51.7,0.7821,3.66,1.28,3.75,5.73,84.04,0.732,7.96,56.17,0.0,0.0206,Medium
85230E,C,0.9,14,360.96,1344,1.9227,701.8,9.4192,0.2686,1.28,45.11,72.03,1143.04,0.0537,109.4,56.9,0.0,0.0096,Low
21374,C,0.9,14,360.88,170,0.2432,88.77,2.1029,2.1228,1.28,10.07,13.48,144.6,0.4246,14.57,59.93,0.0,0.0779,Medium
