product_id,abc_class,risk_category,simulated_current_stock,safety_stock,reorder_point,avg_daily_demand,demand_std_dev,lead_time,stockout_probability,days_to_stockout
22641,C,Medium,15.22,9.32,12.6,0.2346,1.9454,14,0.0506,64.86
90036E,C,Medium,3.31,2.1,2.72,0.0443,0.4375,14,0.0505,74.53
47504F,C,Medium,122.64,87.41,97.97,0.7539,18.2512,14,0.0504,162.67
20838,C,Medium,10.03,6.87,8.09,0.0873,1.4342,14,0.0504,114.89
84952A,C,Medium,8.93,5.79,7.29,0.1073,1.2082,14,0.0502,83.23
90184A,C,Medium,2.97,1.78,2.46,0.0486,0.3715,14,0.0501,60.99
35599B,C,Medium,4.92,2.91,4.09,0.0844,0.608,14,0.05,58.34
22525,B,High,53.54,32.65,53.63,2.0987,6.2567,10,0.0499,25.51
84905,B,High,14.46,11.14,14.49,0.3348,2.1357,10,0.0499,43.19
84255B,C,Medium,7.02,4.45,5.75,0.093,0.9294,14,0.0499,75.54
90196A,C,Medium,1.82,1.18,1.48,0.0215,0.2473,14,0.0498,85.02
21259,A,High,31.67,27.71,39.78,1.7239,4.4951,7,0.0497,18.37
21980,A,Critical,2038.86,2529.95,2778.07,35.4464,410.3992,7,0.0496,57.52
47568,A,High,70.25,65.81,89.46,3.3791,10.6754,7,0.0495,20.79
35932,C,Medium,4.26,2.73,3.47,0.0529,0.5703,14,0.0495,80.52
20771,B,Medium,33.39,26.21,33.38,0.7167,5.0234,10,0.0494,46.59
21732,A,Critical,81.12,101.46,110.69,1.319,16.4579,7,0.0494,61.5
47591D,A,High,153.9,128.19,191.24,9.0072,20.7953,7,0.0493,17.09
22935,C,Medium,19.21,13.63,15.25,0.1159,2.8455,14,0.0493,165.76
22732,A,Critical,98.68,108.01,130.13,3.1602,17.5203,7,0.0493,31.22
21036,C,Medium,0.25,0.18,0.2,0.0014,0.0378,14,0.0492,177.51
84548,C,Medium,3.62,2.4,2.92,0.0372,0.5008,14,0.049,97.35
90024F,C,Medium,0.58,0.4,0.46,0.0043,0.0845,14,0.0489,136.0
22657,C,Medium,7.71,5.05,6.23,0.0844,1.0544,14,0.0489,91.39
21511,C,Medium,7.56,5.22,6.02,0.0572,1.0903,14,0.0487,132.17
84760L,B,Medium,119.08,110.52,118.53,0.8011,21.1811,10,0.0486,148.64
21806,B,Medium,119.91,80.76,119.49,3.8727,15.4779,10,0.0486,30.96
20654,C,Medium,16.71,9.09,14.02,0.3519,1.8984,14,0.0485,47.49
85231b,C,Medium,0.25,0.18,0.2,0.0014,0.0378,14,0.0485,178.23
48129,A,Critical,104.57,115.32,137.76,3.206,18.7065,7,0.0485,32.62
21319,C,Medium,27.8,16.63,22.86,0.4449,3.4725,14,0.0484,62.49
22405,B,Medium,52.88,34.21,52.64,1.8426,6.5564,10,0.0483,28.7
72740A,C,Medium,8.56,5.6,6.9,0.093,1.1684,14,0.0483,92.1
90208,C,Medium,12.06,7.63,9.79,0.1545,1.5921,14,0.0483,78.06
20694,C,Medium,10.42,6.18,8.56,0.1702,1.2907,14,0.0481,61.19
47504K,B,Medium,46.78,37.27,46.47,0.9199,7.1438,10,0.0481,50.86
84452,C,Medium,11.79,7.35,9.59,0.1602,1.5338,14,0.048,73.61
47503E,B,Medium,1430.84,1321.46,1419.34,9.7883,253.2622,10,0.048,146.18
22814,C,Medium,42.97,23.16,36.02,0.9185,4.836,14,0.048,46.79
22351,C,Medium,0.51,0.36,0.4,0.0029,0.0756,14,0.0477,178.92
10138,C,Medium,53.47,40.02,41.36,0.0959,8.3559,14,0.0477,557.83
22911,B,Medium,28.86,22.9,28.6,0.5708,4.3879,10,0.0476,50.56
90031,C,Medium,0.37,0.26,0.3,0.0029,0.0535,14,0.0475,130.71
15056p,C,Medium,1.51,0.9,1.24,0.0243,0.1877,14,0.0475,62.2
82605,C,Medium,13.6,6.53,11.61,0.3634,1.3625,14,0.0474,37.43
22954,C,Medium,5.2,3.36,4.18,0.0587,0.7006,14,0.0474,88.64
84868B,C,Medium,0.84,0.6,0.66,0.0043,0.1255,14,0.0473,196.84
22112,A,High,145.27,125.76,180.71,7.8498,20.4002,7,0.0471,18.51
21792,B,Medium,7.72,5.54,7.64,0.2103,1.0612,10,0.047,36.73
84820,C,Medium,5.5,3.25,4.49,0.0887,0.6776,14,0.0466,61.99
90030C,C,Medium,1.58,1.04,1.26,0.0157,0.2169,14,0.0465,100.63
21159,B,Medium,78.4,64.16,77.24,1.3076,12.2966,10,0.0465,59.96
35817P,C,Medium,68.2,45.82,53.87,0.5751,9.5675,14,0.0465,118.58
84455,C,Medium,8.25,4.99,6.69,0.1216,1.0412,14,0.0465,67.82
20891,C,Medium,175.54,123.36,137.06,0.9785,25.7578,14,0.0465,179.39
84927F,C,Medium,3.48,2.1,2.82,0.0515,0.4384,14,0.0464,67.54
21331,C,Medium,13.94,9.17,11.07,0.1359,1.9136,14,0.0463,102.59
17013F,C,Medium,14.59,10.16,11.4,0.0887,2.1218,14,0.0463,164.54
21759,B,Medium,3.48,2.99,3.42,0.0429,0.5724,10,0.0462,80.99
21867,B,Medium,40.04,27.78,39.48,1.1702,5.3235,10,0.0462,34.21
48138,A,High,173.51,151.91,215.67,9.1087,24.642,7,0.0462,19.05
21004,C,Medium,7.97,3.97,6.72,0.196,0.8294,14,0.0461,40.66
22579,B,Medium,85.0,53.58,83.9,3.0315,10.2692,10,0.0461,28.04
15058B,B,Medium,12.11,8.98,11.93,0.2947,1.7218,10,0.0461,41.11
22082,A,High,122.45,103.77,151.2,6.7754,16.8331,7,0.046,18.07
71279,C,Medium,8.46,4.66,6.98,0.166,0.973,14,0.0459,50.99
20960,B,Medium,79.2,51.16,78.04,2.6881,9.8053,10,0.0458,29.46
84867b,C,Medium,0.52,0.36,0.4,0.0029,0.0756,14,0.0458,180.88
20673,C,Medium,1.09,0.75,0.85,0.0072,0.1559,14,0.0457,151.69
90078,C,Medium,1.07,0.7,0.84,0.01,0.1463,14,0.0453,106.49
20795,C,Medium,11.03,7.06,8.76,0.1216,1.4731,14,0.0453,90.73
84804B,C,Medium,38.1,24.96,30.07,0.3648,5.2113,14,0.0453,104.43
46000M,B,Medium,55.06,32.8,54.2,2.1402,6.2853,10,0.0452,25.72
84661a,C,Medium,0.26,0.18,0.2,0.0014,0.0378,14,0.0452,181.54
72724,C,Medium,4.66,2.98,3.7,0.0515,0.6221,14,0.0451,90.57
85040b,C,Medium,1.24,0.83,0.97,0.01,0.1732,14,0.0449,123.75
22665,A,High,49.07,47.01,61.85,2.1202,7.6254,7,0.0449,23.14
90209B,C,Medium,24.12,15.09,19.2,0.2933,3.1511,14,0.0448,82.25
21767,C,Medium,0.26,0.18,0.2,0.0014,0.0378,14,0.0445,182.28
22964,C,Medium,19.74,11.45,15.96,0.3219,2.3917,14,0.0444,61.31
21765,A,Critical,13.65,13.72,17.34,0.5179,2.2253,7,0.0443,26.35
21947,B,Medium,43.26,29.66,42.25,1.2589,5.6852,10,0.044,34.37
21645,B,Medium,44.6,29.79,43.57,1.3777,5.7096,10,0.0439,32.38
22116,C,Medium,30.32,18.9,23.99,0.3634,3.9469,14,0.0438,83.43
35966,C,Medium,22.14,13.17,17.74,0.3262,2.7503,14,0.0438,67.88
20776,B,Medium,668.82,599.94,646.55,4.6609,114.9811,10,0.0435,143.5
84676,B,Medium,61.21,47.96,59.39,1.1431,9.1917,10,0.0434,53.55
90056,C,Medium,1.96,1.22,1.55,0.0229,0.2557,14,0.0434,85.57
90042B,C,Medium,2.1,1.31,1.66,0.0243,0.2745,14,0.0433,86.34
84859A,C,Medium,19.59,12.18,15.46,0.2346,2.5423,14,0.0433,83.49
20696,C,Medium,7.36,4.02,6.0,0.1416,0.8387,14,0.0432,52.0
85129A,C,Medium,29.03,15.21,23.86,0.618,3.1756,14,0.0432,46.97
90024C,C,Medium,0.84,0.51,0.67,0.0114,0.1064,14,0.0431,73.71
85107,B,Medium,82.31,65.83,79.65,1.382,12.6174,10,0.043,59.56
85219,C,Medium,0.73,0.54,0.54,0.0,0.1135,14,0.0426,999.0
21559,A,High,130.49,117.44,161.1,6.2375,19.051,7,0.0425,20.92
79336,C,Medium,105.38,66.37,82.47,1.1502,13.8574,14,0.0425,91.62
85035B,B,Medium,32.93,26.33,31.72,0.5393,5.0464,10,0.0422,61.05
22749,A,Critical,59.91,60.71,75.65,2.1345,9.8476,7,0.0422,28.07
21889,A,High,200.05,179.67,246.69,9.5751,29.1449,7,0.0422,20.89
20704,C,Medium,15.5,9.33,12.23,0.2074,1.9481,14,0.0419,74.74
84595B,C,Medium,32.73,20.82,25.43,0.329,4.3474,14,0.0419,99.46
22923,C,Medium,45.27,29.02,35.07,0.432,6.0589,14,0.0418,104.77
82011A,C,Medium,4.56,2.78,3.58,0.0572,0.5811,14,0.0418,79.73
85024C,C,Medium,6.7,3.66,5.42,0.1259,0.7635,14,0.0418,53.26
72586,C,Medium,190.64,117.1,149.47,2.3119,24.4512,14,0.0418,82.46
21130,B,Medium,110.39,95.28,105.58,1.03,18.2615,10,0.0415,107.17
90100,C,Medium,3.4,2.08,2.66,0.0415,0.4345,14,0.0414,81.96
84569C,C,Medium,23.75,11.59,19.63,0.5737,2.4209,14,0.0414,41.39
85226C,C,Medium,139.88,88.52,108.33,1.4149,18.4838,14,0.0413,98.86
85129C,C,Medium,24.08,12.77,19.52,0.4821,2.6669,14,0.0413,49.94
21063,B,Medium,49.47,33.94,47.67,1.3734,6.5043,10,0.0412,36.02
84968f,C,Medium,0.27,0.18,0.2,0.0014,0.0378,14,0.0412,185.79
20674,B,Medium,71.28,42.38,69.06,2.6681,8.122,10,0.0412,26.72
21627,B,Medium,8.63,6.41,8.29,0.1874,1.2291,10,0.0411,46.05
90206C,C,Medium,2.84,1.56,2.28,0.0515,0.3259,14,0.0411,55.15
22135,C,Medium,98.96,57.11,78.54,1.5308,11.9249,14,0.0411,64.65
gift_0001_10,C,Medium,0.72,0.44,0.56,0.0086,0.0923,14,0.0411,83.94
22330,C,Medium,12.58,7.55,9.87,0.166,1.5765,14,0.0411,75.79
17084R,B,Medium,649.86,507.83,622.75,11.4921,97.3276,10,0.0411,56.55
37462E,C,Medium,10.1,6.42,7.78,0.0973,1.34,14,0.0407,103.82
35967,C,Medium,33.61,17.62,27.24,0.6867,3.68,14,0.0407,48.94
37444A,C,Medium,586.42,410.59,437.67,1.9342,85.7304,14,0.0406,303.19
85054,B,Medium,15.19,9.92,14.61,0.4692,1.9016,10,0.0405,32.37
20818,C,Medium,8.44,5.13,6.57,0.103,1.071,14,0.0405,81.9
20617,B,Medium,48.44,40.31,46.11,0.5808,7.7247,10,0.0405,83.39
22360,A,Critical,60.67,61.82,76.16,2.0486,10.0282,7,0.0404,29.61
48175,C,Medium,10.18,6.89,7.67,0.0558,1.4377,14,0.0403,182.52
22916,C,Medium,10.54,6.28,8.24,0.1402,1.3113,14,0.0403,75.14
90129C,C,Medium,6.65,3.77,5.27,0.1073,0.7876,14,0.0403,61.98
22676,B,Medium,34.17,22.94,32.81,0.9871,4.3957,10,0.0402,34.62
21858,C,Medium,0.39,0.26,0.3,0.0029,0.0535,14,0.0402,136.24
17038,C,Medium,111.5,64.97,87.68,1.6223,13.5652,14,0.0401,68.73
84750B,B,Medium,33.62,24.36,32.14,0.7783,4.6688,10,0.04,43.2
22734,A,Critical,356.64,387.23,452.91,9.3834,62.8147,7,0.04,38.01
22510,C,Medium,8.35,4.43,6.71,0.1631,0.9251,14,0.0398,51.21
62096B,C,Medium,16.72,8.48,13.58,0.3648,1.7697,14,0.0398,45.83
77101A,B,Medium,46.39,34.25,44.25,1.0,6.5638,10,0.0398,46.39
22496,B,Medium,22.49,14.73,21.55,0.6824,2.8232,10,0.0397,32.95
82011E,C,Medium,0.54,0.36,0.4,0.0029,0.0756,14,0.0397,187.52
84625D,C,Medium,45.92,24.45,36.84,0.8856,5.1042,14,0.0396,51.86
84914A,C,Medium,0.82,0.51,0.63,0.0086,0.1067,14,0.0395,95.72
90214W,C,Medium,0.49,0.31,0.37,0.0043,0.0654,14,0.0393,114.29
84575A,C,Medium,1.06,0.62,0.82,0.0143,0.1303,14,0.0393,73.95
84464,C,Medium,14.64,9.44,11.09,0.1173,1.972,14,0.039,124.83
84968d,C,Medium,0.27,0.18,0.2,0.0014,0.0378,14,0.0389,188.43
47554,C,Medium,0.27,0.18,0.2,0.0014,0.0378,14,0.0386,188.8
90025B,C,Medium,0.39,0.26,0.3,0.0029,0.0535,14,0.0386,137.57
22930,C,Medium,21.0,13.89,15.71,0.1302,2.8997,14,0.0386,161.29
17027A,C,Medium,46.25,30.18,34.75,0.3262,6.3016,14,0.0385,141.8
22321,B,Medium,74.68,47.11,71.3,2.4192,9.0289,10,0.0385,30.87
20762,B,Medium,28.65,21.93,27.03,0.5093,4.2034,10,0.0382,56.25
21026,C,Medium,21.53,11.23,17.2,0.4263,2.3446,14,0.0381,50.5
72802a,C,Medium,0.39,0.26,0.3,0.0029,0.0535,14,0.0381,137.96
20989,B,Medium,31.85,24.24,30.04,0.5794,4.6466,10,0.0381,54.98
21729,C,Medium,14.59,8.74,11.22,0.1774,1.8247,14,0.0381,82.25
22216,C,Medium,66.6,36.27,52.59,1.166,7.5732,14,0.038,57.12
90098,C,Medium,9.46,5.26,7.43,0.1545,1.0992,14,0.038,61.22
C2,A,High,3.73,3.24,4.51,0.1803,0.5262,7,0.038,20.7
79190D,C,Medium,24.63,12.18,19.93,0.5536,2.5438,14,0.038,44.49
22097,C,Medium,30.11,14.82,24.36,0.681,3.0954,14,0.0379,44.21
90125C,C,Medium,3.37,2.21,2.51,0.0215,0.4615,14,0.0379,156.89
22372,B,Medium,15.33,9.85,14.58,0.4735,1.8873,10,0.0379,32.38
22619,A,High,61.57,58.84,75.54,2.3863,9.5446,7,0.0378,25.8
21294,B,Medium,39.27,26.85,37.21,1.0358,5.146,10,0.0378,37.92
85104,C,Medium,16.45,9.64,12.7,0.2189,2.0127,14,0.0377,75.16
90019A,C,Medium,2.36,1.24,1.88,0.0458,0.2582,14,0.0376,51.54
22848,B,Medium,5.04,3.7,4.75,0.1044,0.7095,10,0.0376,48.22
79051a,C,Medium,0.27,0.18,0.2,0.0014,0.0378,14,0.0376,190.07
85185F,C,Medium,3.76,2.17,2.91,0.0529,0.4527,14,0.0371,71.12
21166,A,High,311.78,285.59,378.4,13.2575,46.3281,7,0.037,23.52
85131C,C,Medium,32.71,19.81,24.87,0.3619,4.1355,14,0.037,90.37
21277,C,Medium,2.1,1.12,1.66,0.0386,0.2332,14,0.0368,54.41
22500,B,Medium,15.81,10.13,14.94,0.4807,1.942,10,0.0367,32.88
20758,B,Medium,1105.63,948.41,1023.92,7.5508,181.7658,10,0.0366,146.43
16169G,C,Medium,6.84,4.53,5.03,0.0358,0.9456,14,0.0366,191.18
20848,C,Medium,3.59,2.3,2.66,0.0258,0.4811,14,0.0365,139.32
22194,A,High,12.36,12.07,15.14,0.4392,1.9573,7,0.0364,28.15
21441,C,Medium,53.21,30.54,40.95,0.7439,6.3759,14,0.0364,71.53
72140E,C,Medium,29.78,18.58,22.32,0.2675,3.8791,14,0.0364,111.3
90086,C,Medium,13.86,8.21,10.55,0.1674,1.7143,14,0.0363,82.83
20994,C,Medium,5.5,3.25,4.19,0.0672,0.679,14,0.0362,81.87
85064,A,Critical,112.07,124.69,140.39,2.2432,20.2272,7,0.0359,49.96
37444B,C,Medium,454.86,308.89,329.39,1.4649,64.4946,14,0.0359,310.49
84614A,C,Medium,1.8,1.07,1.37,0.0215,0.2229,14,0.0357,84.09
22881,C,Medium,2.3,1.49,1.69,0.0143,0.3118,14,0.0357,161.03
90189A,C,Medium,1.17,0.7,0.88,0.0129,0.146,14,0.0356,90.54
47586A,C,Medium,25.67,15.64,19.26,0.2589,3.2648,14,0.0356,99.13
90154,C,Medium,0.4,0.26,0.3,0.0029,0.0535,14,0.0355,140.19
20723,A,High,224.95,179.82,265.31,12.2117,29.1703,7,0.0354,18.42
21662,B,Medium,8.99,5.82,8.43,0.2618,1.1146,10,0.0354,34.33
22765,A,Critical,31.3,36.31,39.41,0.4435,5.8894,7,0.0352,70.58
22446,C,Medium,11.46,5.57,9.15,0.2561,1.1624,14,0.0351,44.76
85169A,C,Medium,32.79,16.53,25.92,0.671,3.4509,14,0.035,48.87
84414B,C,Medium,11.68,7.14,8.7,0.1116,1.4908,14,0.0349,104.66
21414,B,Medium,348.88,296.09,319.48,2.3391,56.7463,10,0.0348,149.16
22132,B,Medium,108.25,68.28,101.45,3.3176,13.0856,10,0.0348,32.63
85159B,C,Medium,2.65,1.36,2.08,0.0515,0.2836,14,0.0347,51.42
22115,A,Critical,84.78,91.28,104.9,1.9456,14.8078,7,0.0347,43.57
21286,B,Medium,51.58,37.41,47.76,1.0358,7.1691,10,0.0345,49.8
22318,A,High,32.85,27.38,38.85,1.6381,4.4422,7,0.0344,20.05
21257,A,High,32.17,29.82,38.68,1.2647,4.8381,7,0.0343,25.44
22121,A,Critical,55.2,55.53,67.24,1.6738,9.0071,7,0.034,32.98
37503,A,High,83.26,75.38,99.57,3.4549,12.2286,7,0.0339,24.1
21589,A,Critical,59.34,61.57,72.65,1.5837,9.9874,7,0.0339,37.47
84508A,A,Critical,166.82,184.89,206.64,3.1059,29.9929,7,0.0338,53.71
79406,C,Medium,13.78,8.04,10.34,0.1645,1.6783,14,0.0338,83.78
84968b,C,Medium,0.41,0.26,0.3,0.0029,0.0535,14,0.0338,141.76
72127,C,Medium,21.66,12.05,16.51,0.319,2.5152,14,0.0338,67.9
84964A,C,Medium,2.82,1.82,2.04,0.0157,0.3801,14,0.0337,179.22
22100,C,Medium,19.07,9.69,14.92,0.3734,2.0233,14,0.0337,51.07
85167B,B,Medium,54.39,40.27,49.95,0.9685,7.7176,10,0.0335,56.16
46000U,C,Medium,13.19,7.2,10.09,0.206,1.5037,14,0.0335,64.02
22796,B,Medium,14.92,10.44,13.77,0.3333,2.0005,10,0.0335,44.77
72780,C,Medium,37.7,21.22,28.53,0.5222,4.4313,14,0.0334,72.2
90159,C,Medium,3.19,1.78,2.42,0.0458,0.3719,14,0.0334,69.72
35936,C,Medium,4.45,2.6,3.32,0.0515,0.5435,14,0.0334,86.38
90123A,C,Medium,2.4,1.38,1.81,0.03,0.2892,14,0.0334,80.02
22864,C,Medium,94.1,60.4,67.97,0.5408,12.6105,14,0.0333,174.0
44092B,C,Medium,0.28,0.18,0.2,0.0014,0.0378,14,0.0333,195.48
84967A,C,Medium,0.41,0.26,0.3,0.0029,0.0535,14,0.0331,142.44
22280,C,Medium,41.93,23.42,31.67,0.5894,4.8907,14,0.0329,71.13
84559a,C,Medium,3.0,1.67,2.27,0.0429,0.3484,14,0.0329,69.86
21761,B,Medium,6.45,5.06,5.87,0.0801,0.9706,10,0.0329,80.5
17091A,B,Medium,124.64,87.16,114.65,2.7482,16.7052,10,0.0329,45.35
84806B,C,Medium,18.65,11.0,13.84,0.2031,2.2965,14,0.0329,91.8
72755C,C,Medium,81.81,48.79,60.42,0.8312,10.1862,14,0.0328,98.42
84402D,C,Medium,46.49,27.11,34.58,0.5336,5.6599,14,0.0327,87.12
90082C,C,Medium,0.51,0.31,0.37,0.0043,0.0654,14,0.0326,119.2
90067B,C,Medium,2.52,1.56,1.84,0.02,0.325,14,0.0326,125.94
22868,C,Medium,13.93,8.82,10.04,0.0873,1.8418,14,0.0326,159.57
90175A,C,Medium,6.0,3.15,4.61,0.1044,0.6571,14,0.0325,57.44
21372,C,Medium,11.18,6.6,8.27,0.1187,1.3789,14,0.0325,94.17
37482B,B,Medium,180.7,145.5,163.4,1.7897,27.8865,10,0.0324,100.96
17109B,B,Medium,926.94,770.05,835.03,6.4979,147.5829,10,0.0324,142.65
18098B,C,Medium,0.51,0.31,0.37,0.0043,0.0654,14,0.0324,119.29
21384,B,Medium,91.59,57.28,84.71,2.7425,10.9782,10,0.0323,33.4
35611B,C,Medium,14.15,8.93,10.18,0.0887,1.8653,14,0.0322,159.57
22270,B,Medium,27.34,19.0,25.05,0.6052,3.6409,10,0.0322,45.19
79151B,C,Medium,0.28,0.18,0.2,0.0014,0.0378,14,0.0322,196.96
90128B,C,Medium,3.59,2.23,2.59,0.0258,0.4659,14,0.0321,139.33
90214Z,C,Medium,1.1,0.62,0.82,0.0143,0.1303,14,0.032,77.15
16169P,C,Medium,173.1,96.41,129.96,2.3963,20.1307,14,0.032,72.24
37408,C,Medium,1.41,0.91,1.01,0.0072,0.1891,14,0.0318,197.55
21068,A,Critical,187.27,201.17,228.32,3.8784,32.6331,7,0.0318,48.28
20729,B,Medium,1011.15,832.47,907.43,7.4964,159.5456,10,0.0318,134.88
90209A,C,Medium,15.27,9.34,11.07,0.123,1.9512,14,0.0318,124.08
35923,C,Medium,17.2,8.77,13.26,0.3205,1.8318,14,0.0318,53.68
84690,C,Medium,2.8,1.58,2.08,0.0358,0.3302,14,0.0317,78.15
47563B,C,Medium,1.14,0.68,0.84,0.0114,0.1412,14,0.0315,99.78
21341,C,Medium,8.52,4.87,6.31,0.103,1.0175,14,0.0315,82.7
22843,B,Medium,11.03,7.94,10.01,0.2074,1.5211,10,0.0313,53.19
20893,C,Medium,48.83,29.59,35.36,0.412,6.1783,14,0.0313,118.51
47591d,B,Medium,12.82,9.37,11.61,0.2232,1.7967,10,0.0312,57.43
84920,C,Medium,6.45,3.18,5.0,0.1302,0.6634,14,0.0312,49.53
21409,C,Medium,0.28,0.18,0.2,0.0014,0.0378,14,0.0311,198.53
90126A,C,Medium,3.83,2.37,2.75,0.0272,0.4942,14,0.0311,140.83
84437A,C,Medium,10.17,5.52,7.65,0.1516,1.153,14,0.0311,67.06
37340,B,Medium,2022.68,1711.76,1799.56,8.7797,328.0644,10,0.0311,230.38
20821,C,Medium,2.51,1.41,1.87,0.0329,0.2938,14,0.031,76.33
84796a,C,Medium,1.99,1.21,1.43,0.0157,0.2534,14,0.031,126.49
84807,C,Medium,50.46,31.39,36.06,0.3333,6.5541,14,0.0309,151.39
22371,A,High,23.8,19.99,27.77,1.1102,3.2434,7,0.0309,21.44
90060C,C,Medium,1.51,0.94,1.08,0.01,0.1964,14,0.0308,151.13
21185,B,Medium,9.28,6.61,8.4,0.1788,1.2671,10,0.0308,51.88
40046A,C,Medium,26.17,13.73,19.84,0.4363,2.8676,14,0.0308,59.98
21431,B,Medium,74.41,46.96,68.15,2.1187,9.0007,10,0.0308,35.12
90144,C,Medium,3.29,1.77,2.47,0.0501,0.3694,14,0.0306,65.66
90002B,C,Medium,2.48,1.4,1.84,0.0315,0.2915,14,0.0306,78.89
47567,C,Medium,0.37,0.26,0.26,0.0,0.0535,14,0.0305,999.0
44265,C,Medium,1.11,0.68,0.8,0.0086,0.1414,14,0.0302,129.73
84029c,C,Medium,0.29,0.18,0.2,0.0014,0.0378,14,0.0302,199.81
22026,B,Medium,98.95,56.64,91.12,3.4478,10.8561,10,0.0302,28.7
84991,A,High,930.87,705.1,1067.34,51.7482,114.3796,7,0.0301,17.99
21207,A,Critical,138.51,146.13,166.77,2.9485,23.7049,7,0.0301,46.98
90124C,C,Medium,1.31,0.74,0.96,0.0157,0.1553,14,0.0299,83.48
35819B,C,Medium,22.57,13.76,16.1,0.1674,2.8725,14,0.0299,134.86
82607C,C,Medium,10.3,5.43,7.74,0.1645,1.1343,14,0.0297,62.63
84912B,B,Medium,147.22,118.53,130.29,1.176,22.7164,10,0.0297,125.19
22309,B,Medium,59.31,40.06,53.6,1.3534,7.6783,10,0.0297,43.82
84563B,C,Medium,2.89,1.49,2.19,0.0501,0.3104,14,0.0296,57.76
90011C,C,Medium,1.89,1.14,1.34,0.0143,0.239,14,0.0296,131.89
21903,A,Critical,136.62,140.16,163.24,3.2976,22.7357,7,0.0296,41.43
21424,B,Medium,46.89,34.06,42.0,0.794,6.5284,10,0.0296,59.05
37489A,C,Medium,1.53,0.84,1.13,0.02,0.1764,14,0.0294,76.29
21697,C,Medium,74.01,45.09,52.54,0.5322,9.4145,14,0.0294,139.07
35950,C,Medium,0.29,0.18,0.2,0.0014,0.0378,14,0.0294,200.9
21078,A,High,141.76,119.72,164.35,6.3748,19.4213,7,0.0293,22.24
47504G,C,Medium,21.71,11.1,16.41,0.3791,2.3174,14,0.0293,57.26
90202D,C,Medium,3.92,2.3,2.82,0.0372,0.4803,14,0.0292,105.44
84371,C,Medium,6.63,4.07,4.67,0.0429,0.8503,14,0.0291,154.37
84924F,C,Medium,232.93,150.68,160.39,0.6938,31.4608,14,0.029,335.7
21356,B,Medium,40.34,22.91,36.93,1.402,4.391,10,0.029,28.77
21256,C,Medium,31.56,16.9,23.43,0.4664,3.5292,14,0.029,67.67
84709B,B,Medium,9.43,6.26,8.5,0.2246,1.1992,10,0.029,42.0
21584,A,High,135.13,132.16,159.75,3.9413,21.4385,7,0.029,34.29
79071B,C,Medium,9.22,4.57,7.01,0.1745,0.9536,14,0.0289,52.8
84858B,C,Medium,50.73,29.82,36.35,0.4664,6.2266,14,0.0289,108.78
84966C,C,Medium,5.68,3.52,3.98,0.0329,0.7342,14,0.0288,172.47
85179A,C,Medium,3.14,1.78,2.28,0.0358,0.3711,14,0.0288,87.68
22447,C,Medium,8.57,4.31,6.49,0.1559,0.8989,14,0.0288,54.94
72807a,C,Medium,0.29,0.18,0.2,0.0014,0.0378,14,0.0287,202.07
90010E,C,Medium,2.8,1.47,2.09,0.0443,0.3066,14,0.0287,63.15
DCGS0076,C,Medium,1.52,0.82,1.12,0.0215,0.1721,14,0.0286,71.05
84803B,C,Medium,4.35,2.67,3.05,0.0272,0.5569,14,0.0285,159.94
21253,C,Medium,18.09,9.38,13.52,0.2961,1.9579,14,0.0285,61.08
21270,C,Medium,2.89,1.59,2.11,0.0372,0.3322,14,0.0284,77.67
84611B,C,Medium,1.22,0.77,0.85,0.0057,0.1605,14,0.0284,213.85
21653,A,High,61.1,59.57,71.98,1.7725,9.6635,7,0.0284,34.47
22491,A,High,151.41,143.25,177.56,4.9013,23.2371,7,0.0284,30.89
21635,C,Medium,12.74,6.94,9.34,0.1717,1.4489,14,0.0283,74.23
22672,B,Medium,76.78,49.22,69.13,1.9914,9.4329,10,0.0283,38.55
85231G,B,Medium,39.9,23.51,36.25,1.2732,4.5064,10,0.0283,31.34
40001,B,Medium,115.86,79.88,103.38,2.3505,15.3092,10,0.0282,49.29
90166,C,Medium,1.82,0.97,1.35,0.0272,0.202,14,0.0282,67.06
84536A,B,Medium,79.66,43.56,72.83,2.927,8.3477,10,0.0281,27.22
gift_0001_80,C,Medium,0.38,0.26,0.26,0.0,0.0535,14,0.0281,999.0
85061W,A,High,186.36,175.95,218.17,6.0315,28.5422,7,0.0281,30.9
35598A,C,Medium,0.29,0.18,0.2,0.0014,0.0378,14,0.0281,202.92
72799D,C,Medium,10.46,5.96,7.52,0.1116,1.2435,14,0.028,93.71
20881,C,Medium,0.66,0.4,0.46,0.0043,0.0845,14,0.028,154.79
35594,C,Medium,15.06,8.19,11.01,0.2017,1.7098,14,0.0279,74.64
84627,C,Medium,6.12,3.53,4.37,0.0601,0.7373,14,0.0279,101.83
22570,A,High,113.82,107.79,133.06,3.6094,17.4857,7,0.0278,31.53
22693,A,High,93.03,92.9,109.48,2.3677,15.0703,7,0.0276,39.29
21027,C,Medium,15.48,7.79,11.59,0.2718,1.6264,14,0.0276,56.93
22320,B,Medium,24.04,15.78,21.48,0.5694,3.0246,10,0.0275,42.22
84813,B,Medium,22.58,16.18,19.9,0.372,3.1017,10,0.0272,60.72
35638A,C,Medium,0.29,0.18,0.2,0.0014,0.0378,14,0.0272,204.3
84898F,C,Medium,9.86,4.88,7.4,0.1803,1.018,14,0.0271,54.69
85160a,C,Medium,1.8,1.1,1.24,0.01,0.23,14,0.027,179.67
